tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
XP_054172287.1,-,Pkinase,PF00069.31,7.2e-62,211.9,0.7,6.6e-61,208.8,0.0,GCF_009914755.1
NP_722549.2,-,Pkinase,PF00069.31,7.3e-62,211.9,0.7,6.6e-61,208.8,0.0,GCF_009914755.1
NP_002732.3,-,Pkinase,PF00069.31,7.5e-62,211.9,0.0,4.9e-61,209.2,0.0,GCF_009914755.1
XP_054177413.1,-,Pkinase,PF00069.31,7.5e-62,211.9,0.0,1e-61,211.4,0.0,GCF_009914755.1
NP_998725.1,-,Pkinase,PF00069.31,7.6e-62,211.9,0.0,4.9e-61,209.2,0.0,GCF_009914755.1
NP_006566.2,-,Pkinase,PF00069.31,8e-62,211.8,0.0,1.3e-61,211.2,0.0,GCF_009914755.1
NP_942089.1,-,Pkinase,PF00069.31,8e-62,211.8,0.0,1.3e-61,211.2,0.0,GCF_009914755.1
XP_054231276.1,-,Pkinase,PF00069.31,8e-62,211.8,0.0,1.3e-61,211.2,0.0,GCF_009914755.1
XP_054231277.1,-,Pkinase,PF00069.31,8e-62,211.8,0.0,1.3e-61,211.2,0.0,GCF_009914755.1
XP_054231278.1,-,Pkinase,PF00069.31,8e-62,211.8,0.0,1.3e-61,211.2,0.0,GCF_009914755.1
XP_054231279.1,-,Pkinase,PF00069.31,8e-62,211.8,0.0,1.3e-61,211.2,0.0,GCF_009914755.1
XP_054231280.1,-,Pkinase,PF00069.31,8e-62,211.8,0.0,1.3e-61,211.2,0.0,GCF_009914755.1
XP_054231281.1,-,Pkinase,PF00069.31,8e-62,211.8,0.0,1.3e-61,211.2,0.0,GCF_009914755.1
NP_001310250.1,-,Pkinase,PF00069.31,8.2e-62,211.8,0.0,1e-61,211.5,0.0,GCF_009914755.1
NP_001310254.1,-,Pkinase,PF00069.31,8.2e-62,211.8,0.0,1e-61,211.5,0.0,GCF_009914755.1
NP_620634.1,-,Pkinase,PF00069.31,8.2e-62,211.8,0.0,1e-61,211.5,0.0,GCF_009914755.1
XP_054222277.1,-,Pkinase,PF00069.31,8.2e-62,211.8,0.0,1e-61,211.5,0.0,GCF_009914755.1
XP_054222278.1,-,Pkinase,PF00069.31,8.2e-62,211.8,0.0,1e-61,211.5,0.0,GCF_009914755.1
XP_054222279.1,-,Pkinase,PF00069.31,8.2e-62,211.8,0.0,1e-61,211.5,0.0,GCF_009914755.1
NP_001310231.1,-,Pkinase,PF00069.31,8.7e-62,211.7,0.0,1.1e-61,211.4,0.0,GCF_009914755.1
NP_001310253.1,-,Pkinase,PF00069.31,8.7e-62,211.7,0.0,1.1e-61,211.4,0.0,GCF_009914755.1
NP_001310255.1,-,Pkinase,PF00069.31,8.7e-62,211.7,0.0,1.1e-61,211.4,0.0,GCF_009914755.1
NP_001310256.1,-,Pkinase,PF00069.31,8.7e-62,211.7,0.0,1.1e-61,211.4,0.0,GCF_009914755.1
NP_001308572.1,-,Pkinase,PF00069.31,9.1e-62,211.6,0.0,9.1e-62,211.6,0.0,GCF_009914755.1
XP_054200616.1,-,Pkinase,PF00069.31,9.4e-62,211.6,0.0,9.4e-62,211.6,0.0,GCF_009914755.1
XP_054200618.1,-,Pkinase,PF00069.31,9.4e-62,211.6,0.0,9.4e-62,211.6,0.0,GCF_009914755.1
NP_001337321.1,-,Pkinase,PF00069.31,1e-61,211.5,0.5,7.8e-39,136.5,0.0,GCF_009914755.1
NP_004841.2,-,Pkinase,PF00069.31,1e-61,211.5,0.0,1e-61,211.5,0.0,GCF_009914755.1
XP_054200615.1,-,Pkinase,PF00069.31,1e-61,211.5,0.0,1e-61,211.5,0.0,GCF_009914755.1
XP_054200614.1,-,Pkinase,PF00069.31,1e-61,211.4,0.0,1e-61,211.4,0.0,GCF_009914755.1
NP_002730.1,-,Pkinase,PF00069.31,1.1e-61,211.4,0.0,1.6e-61,210.9,0.0,GCF_009914755.1
NP_001317347.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.5,2.2e-61,210.4,0.0,GCF_009914755.1
NP_001362202.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.5,2.2e-61,210.4,0.0,GCF_009914755.1
NP_001303258.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.0,1.6e-61,210.8,0.0,GCF_009914755.1
NP_001265476.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.0,1.4e-61,211.0,0.0,GCF_009914755.1
NP_001310251.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.0,1.4e-61,211.0,0.0,GCF_009914755.1
NP_001310252.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.0,1.4e-61,211.0,0.0,GCF_009914755.1
NP_001310259.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.0,1.4e-61,211.0,0.0,GCF_009914755.1
XP_054222274.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.0,1.4e-61,211.0,0.0,GCF_009914755.1
XP_054222275.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.0,1.4e-61,211.0,0.0,GCF_009914755.1
XP_054222276.1,-,Pkinase,PF00069.31,1.1e-61,211.3,0.0,1.4e-61,211.0,0.0,GCF_009914755.1
NP_001310257.1,-,Pkinase,PF00069.31,1.2e-61,211.2,0.0,1.5e-61,210.9,0.0,GCF_009914755.1
NP_001310258.1,-,Pkinase,PF00069.31,1.2e-61,211.2,0.0,1.5e-61,210.9,0.0,GCF_009914755.1
NP_001310260.1,-,Pkinase,PF00069.31,1.2e-61,211.2,0.0,1.5e-61,210.9,0.0,GCF_009914755.1
NP_620637.1,-,Pkinase,PF00069.31,1.2e-61,211.2,0.0,1.5e-61,210.9,0.0,GCF_009914755.1
XP_054172303.1,-,Pkinase,PF00069.31,1.4e-61,211.0,0.2,4.6e-61,209.3,0.0,GCF_009914755.1
NP_001258971.1,-,Pkinase,PF00069.31,1.4e-61,211.0,0.0,5e-61,209.2,0.0,GCF_009914755.1
XP_054169447.1,-,Pkinase,PF00069.31,1.6e-61,210.9,0.0,2.2e-61,210.4,0.0,GCF_009914755.1
NP_001337269.1,-,Pkinase,PF00069.31,1.6e-61,210.9,0.4,1e-38,136.1,0.0,GCF_009914755.1
XP_054170781.1,-,Pkinase,PF00069.31,1.6e-61,210.8,0.5,2.8e-61,210.0,0.0,GCF_009914755.1
XP_054170782.1,-,Pkinase,PF00069.31,1.6e-61,210.8,0.5,2.8e-61,210.0,0.0,GCF_009914755.1
XP_054170783.1,-,Pkinase,PF00069.31,1.6e-61,210.8,0.5,2.8e-61,210.0,0.0,GCF_009914755.1
NP_057315.3,-,Pkinase,PF00069.31,1.7e-61,210.7,0.0,2.7e-61,210.1,0.0,GCF_009914755.1
NP_001398003.1,-,Pkinase,PF00069.31,1.8e-61,210.7,0.7,2.7e-61,210.1,0.0,GCF_009914755.1
XP_054170784.1,-,Pkinase,PF00069.31,1.8e-61,210.7,0.7,2.7e-61,210.1,0.0,GCF_009914755.1
XP_054204651.1,-,Pkinase,PF00069.31,1.8e-61,210.6,0.0,2.5e-61,210.2,0.0,GCF_009914755.1
XP_054170773.1,-,Pkinase,PF00069.31,1.9e-61,210.6,0.6,3.5e-61,209.7,0.0,GCF_009914755.1
XP_054170778.1,-,Pkinase,PF00069.31,1.9e-61,210.6,0.6,3.3e-61,209.8,0.0,GCF_009914755.1
XP_054204650.1,-,Pkinase,PF00069.31,1.9e-61,210.6,0.0,2.6e-61,210.1,0.0,GCF_009914755.1
NP_001271292.1,-,Pkinase,PF00069.31,2e-61,210.5,0.7,3.3e-61,209.8,0.0,GCF_009914755.1
NP_001362201.1,-,Pkinase,PF00069.31,2e-61,210.5,0.7,3.3e-61,209.8,0.0,GCF_009914755.1
NP_001425132.1,-,Pkinase,PF00069.31,2e-61,210.5,0.7,3.3e-61,209.8,0.0,GCF_009914755.1
NP_001425133.1,-,Pkinase,PF00069.31,2e-61,210.5,0.7,3.3e-61,209.8,0.0,GCF_009914755.1
XP_054170775.1,-,Pkinase,PF00069.31,2e-61,210.5,0.7,3.3e-61,209.8,0.0,GCF_009914755.1
NP_001425134.1,-,Pkinase,PF00069.31,2.1e-61,210.4,0.8,3e-61,209.9,0.0,GCF_009914755.1
XP_054170779.1,-,Pkinase,PF00069.31,2.1e-61,210.4,0.8,3e-61,209.9,0.0,GCF_009914755.1
XP_054170768.1,-,Pkinase,PF00069.31,2.1e-61,210.4,0.5,3.6e-61,209.7,0.0,GCF_009914755.1
XP_054170769.1,-,Pkinase,PF00069.31,2.1e-61,210.4,0.5,3.6e-61,209.7,0.0,GCF_009914755.1
XP_054170770.1,-,Pkinase,PF00069.31,2.1e-61,210.4,0.5,3.6e-61,209.7,0.0,GCF_009914755.1
XP_054170771.1,-,Pkinase,PF00069.31,2.1e-61,210.4,0.5,3.6e-61,209.7,0.0,GCF_009914755.1
XP_054170777.1,-,Pkinase,PF00069.31,2.2e-61,210.4,0.6,3.3e-61,209.8,0.0,GCF_009914755.1
XP_054170772.1,-,Pkinase,PF00069.31,2.2e-61,210.4,0.6,3.5e-61,209.7,0.0,GCF_009914755.1
NP_001362199.1,-,Pkinase,PF00069.31,2.2e-61,210.4,0.6,3.7e-61,209.6,0.0,GCF_009914755.1
NP_001362200.1,-,Pkinase,PF00069.31,2.2e-61,210.4,0.6,3.7e-61,209.6,0.0,GCF_009914755.1
NP_006843.2,-,Pkinase,PF00069.31,2.2e-61,210.4,0.6,3.7e-61,209.6,0.0,GCF_009914755.1
XP_054170767.1,-,Pkinase,PF00069.31,2.2e-61,210.4,0.6,3.7e-61,209.6,0.0,GCF_009914755.1
XP_054170764.1,-,Pkinase,PF00069.31,2.2e-61,210.4,0.6,3.8e-61,209.6,0.0,GCF_009914755.1
NP_001362198.1,-,Pkinase,PF00069.31,2.3e-61,210.3,0.6,3.8e-61,209.6,0.0,GCF_009914755.1
NP_001294919.1,-,Pkinase,PF00069.31,2.3e-61,210.3,0.0,3.3e-61,209.8,0.0,GCF_009914755.1
XP_054170765.1,-,Pkinase,PF00069.31,2.3e-61,210.3,0.6,3.8e-61,209.6,0.0,GCF_009914755.1
XP_054172291.1,-,Pkinase,PF00069.31,2.3e-61,210.3,0.2,6.5e-61,208.8,0.0,GCF_009914755.1
XP_054172290.1,-,Pkinase,PF00069.31,2.3e-61,210.3,0.2,6.5e-61,208.8,0.0,GCF_009914755.1
NP_004570.2,-,Pkinase,PF00069.31,2.3e-61,210.3,0.0,3.4e-61,209.8,0.0,GCF_009914755.1
XP_054172286.1,-,Pkinase,PF00069.31,2.3e-61,210.3,0.2,6.6e-61,208.8,0.0,GCF_009914755.1
XP_054172285.1,-,Pkinase,PF00069.31,2.4e-61,210.3,0.2,6.7e-61,208.8,0.0,GCF_009914755.1
XP_054172284.1,-,Pkinase,PF00069.31,2.4e-61,210.3,0.2,6.7e-61,208.8,0.0,GCF_009914755.1
XP_054172283.1,-,Pkinase,PF00069.31,2.4e-61,210.2,0.2,6.8e-61,208.8,0.0,GCF_009914755.1
XP_054172282.1,-,Pkinase,PF00069.31,2.4e-61,210.2,0.2,6.8e-61,208.8,0.0,GCF_009914755.1
XP_054172281.1,-,Pkinase,PF00069.31,2.4e-61,210.2,0.2,6.8e-61,208.8,0.0,GCF_009914755.1
XP_054172280.1,-,Pkinase,PF00069.31,2.4e-61,210.2,0.2,6.8e-61,208.8,0.0,GCF_009914755.1
NP_001271262.1,-,Pkinase,PF00069.31,2.4e-61,210.2,0.5,3.9e-61,209.5,0.0,GCF_009914755.1
XP_054170761.1,-,Pkinase,PF00069.31,2.4e-61,210.2,0.5,3.9e-61,209.5,0.0,GCF_009914755.1
XP_054170762.1,-,Pkinase,PF00069.31,2.4e-61,210.2,0.5,3.9e-61,209.5,0.0,GCF_009914755.1
XP_054170763.1,-,Pkinase,PF00069.31,2.4e-61,210.2,0.5,3.9e-61,209.5,0.0,GCF_009914755.1
XP_054170758.1,-,Pkinase,PF00069.31,2.5e-61,210.2,0.5,4.1e-61,209.5,0.0,GCF_009914755.1
NP_997700.1,-,Pkinase,PF00069.31,2.5e-61,210.2,0.0,3.5e-61,209.7,0.0,GCF_009914755.1
XP_054170766.1,-,Pkinase,PF00069.31,2.5e-61,210.2,0.5,3.7e-61,209.6,0.0,GCF_009914755.1
XP_054170760.1,-,Pkinase,PF00069.31,2.5e-61,210.2,0.5,4e-61,209.5,0.0,GCF_009914755.1
NP_002729.2,-,Pkinase,PF00069.31,2.5e-61,210.2,0.0,3.6e-61,209.7,0.0,GCF_009914755.1
XP_054170759.1,-,Pkinase,PF00069.31,2.5e-61,210.2,0.5,4.1e-61,209.5,0.0,GCF_009914755.1
XP_054170757.1,-,Pkinase,PF00069.31,2.8e-61,210.0,0.7,4.2e-61,209.5,0.0,GCF_009914755.1
XP_054170755.1,-,Pkinase,PF00069.31,2.8e-61,210.0,0.5,4.4e-61,209.4,0.0,GCF_009914755.1
XP_054170756.1,-,Pkinase,PF00069.31,2.8e-61,210.0,0.7,4.2e-61,209.5,0.0,GCF_009914755.1
XP_054170754.1,-,Pkinase,PF00069.31,2.8e-61,210.0,0.5,4.4e-61,209.4,0.0,GCF_009914755.1
XP_054195491.1,-,Pkinase,PF00069.31,2.9e-61,210.0,0.0,4e-61,209.5,0.0,GCF_009914755.1
XP_054195490.1,-,Pkinase,PF00069.31,2.9e-61,210.0,0.0,4.1e-61,209.5,0.0,GCF_009914755.1
NP_001356600.1,-,Pkinase,PF00069.31,3.1e-61,209.9,0.0,6.5e-61,208.8,0.0,GCF_009914755.1
NP_109587.1,-,Pkinase,PF00069.31,3.3e-61,209.8,0.0,5.5e-61,209.1,0.0,GCF_009914755.1
NP_001351093.1,-,Pkinase,PF00069.31,3.5e-61,209.7,0.0,4.2e-61,209.4,0.0,GCF_009914755.1
XP_054230421.1,-,Pkinase,PF00069.31,3.9e-61,209.6,0.1,1.2e-38,135.9,0.1,GCF_009914755.1
XP_054195489.1,-,Pkinase,PF00069.31,4.1e-61,209.5,0.0,6e-61,208.9,0.0,GCF_009914755.1
XP_054230420.1,-,Pkinase,PF00069.31,4.2e-61,209.5,0.1,1.2e-38,135.8,0.1,GCF_009914755.1
NP_001284538.1,-,Pkinase,PF00069.31,4.2e-61,209.5,0.0,6.2e-61,208.9,0.0,GCF_009914755.1
NP_004663.3,-,Pkinase,PF00069.31,4.2e-61,209.4,0.0,6.3e-61,208.9,0.0,GCF_009914755.1
XP_054172645.1,-,Pkinase,PF00069.31,4.3e-61,209.4,0.0,5.5e-61,209.1,0.0,GCF_009914755.1
XP_054172646.1,-,Pkinase,PF00069.31,4.3e-61,209.4,0.0,5.5e-61,209.1,0.0,GCF_009914755.1
XP_054172647.1,-,Pkinase,PF00069.31,4.3e-61,209.4,0.0,5.5e-61,209.1,0.0,GCF_009914755.1
XP_054172648.1,-,Pkinase,PF00069.31,4.3e-61,209.4,0.0,5.5e-61,209.1,0.0,GCF_009914755.1
XP_054172649.1,-,Pkinase,PF00069.31,4.3e-61,209.4,0.0,5.5e-61,209.1,0.0,GCF_009914755.1
NP_001001852.2,-,Pkinase,PF00069.31,4.5e-61,209.3,0.0,5.8e-61,209.0,0.0,GCF_009914755.1
NP_004681.1,-,Pkinase,PF00069.31,4.6e-61,209.3,2.4,1.2e-38,135.9,0.0,GCF_009914755.1
XP_054212722.1,-,Pkinase,PF00069.31,4.6e-61,209.3,2.4,1.2e-38,135.9,0.0,GCF_009914755.1
XP_054217058.1,-,Pkinase,PF00069.31,4.7e-61,209.3,0.1,5.4e-61,209.1,0.1,GCF_009914755.1
XP_054215301.1,-,Pkinase,PF00069.31,4.8e-61,209.3,0.0,6.9e-61,208.7,0.0,GCF_009914755.1
NP_055387.2,-,Pkinase,PF00069.31,5e-61,209.2,0.1,1.4e-38,135.7,0.1,GCF_009914755.1
XP_054230417.1,-,Pkinase,PF00069.31,5e-61,209.2,0.1,1.4e-38,135.7,0.1,GCF_009914755.1
XP_054230418.1,-,Pkinase,PF00069.31,5e-61,209.2,0.1,1.4e-38,135.7,0.1,GCF_009914755.1
XP_054230419.1,-,Pkinase,PF00069.31,5e-61,209.2,0.1,1.4e-38,135.7,0.1,GCF_009914755.1
NP_001304855.1,-,Pkinase,PF00069.31,5.3e-61,209.1,0.0,8.5e-61,208.4,0.0,GCF_009914755.1
XP_054218800.1,-,Pkinase,PF00069.31,5.4e-61,209.1,0.0,8.6e-61,208.4,0.0,GCF_009914755.1
NP_149107.4,-,Pkinase,PF00069.31,5.7e-61,209.0,0.0,8.3e-61,208.5,0.0,GCF_009914755.1
NP_001316166.1,-,Pkinase,PF00069.31,5.8e-61,209.0,0.0,8.5e-61,208.4,0.0,GCF_009914755.1
XP_054192617.1,-,Pkinase,PF00069.31,6.7e-61,208.8,0.0,9.5e-61,208.3,0.0,GCF_009914755.1
XP_054192618.1,-,Pkinase,PF00069.31,6.7e-61,208.8,0.0,9.5e-61,208.3,0.0,GCF_009914755.1
XP_054200744.1,-,Pkinase,PF00069.31,7.2e-61,208.7,0.4,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054200745.1,-,Pkinase,PF00069.31,7.2e-61,208.7,0.4,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054200746.1,-,Pkinase,PF00069.31,7.2e-61,208.7,0.4,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054200747.1,-,Pkinase,PF00069.31,7.2e-61,208.7,0.4,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054218537.1,-,Pkinase,PF00069.31,7.6e-61,208.6,0.0,8.9e-61,208.4,0.0,GCF_009914755.1
XP_054191333.1,-,Pkinase,PF00069.31,7.9e-61,208.6,0.0,1.2e-60,207.9,0.0,GCF_009914755.1
XP_054191332.1,-,Pkinase,PF00069.31,7.9e-61,208.5,0.0,1.2e-60,207.9,0.0,GCF_009914755.1
XP_054191331.1,-,Pkinase,PF00069.31,8e-61,208.5,0.0,1.3e-60,207.9,0.0,GCF_009914755.1
XP_054191330.1,-,Pkinase,PF00069.31,8e-61,208.5,0.0,1.3e-60,207.9,0.0,GCF_009914755.1
XP_054222089.1,-,Pkinase,PF00069.31,8.2e-61,208.5,0.0,1.4e-60,207.7,0.0,GCF_009914755.1
XP_054191329.1,-,Pkinase,PF00069.31,8.6e-61,208.4,0.0,1.3e-60,207.8,0.0,GCF_009914755.1
XP_054191328.1,-,Pkinase,PF00069.31,8.7e-61,208.4,0.0,1.4e-60,207.8,0.0,GCF_009914755.1
XP_054191327.1,-,Pkinase,PF00069.31,8.7e-61,208.4,0.0,1.4e-60,207.8,0.0,GCF_009914755.1
XP_054217056.1,-,Pkinase,PF00069.31,9e-61,208.4,0.1,1.4e-60,207.7,0.1,GCF_009914755.1
NP_001273057.1,-,Pkinase,PF00069.31,9.3e-61,208.3,0.0,1.9e-47,164.7,0.0,GCF_009914755.1
XP_054222088.1,-,Pkinase,PF00069.31,9.7e-61,208.3,0.0,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054222087.1,-,Pkinase,PF00069.31,9.8e-61,208.2,0.0,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054181165.1,-,Pkinase,PF00069.31,9.8e-61,208.2,0.1,3e-60,206.7,0.0,GCF_009914755.1
XP_054217057.1,-,Pkinase,PF00069.31,1e-60,208.2,0.1,1.5e-60,207.6,0.1,GCF_009914755.1
XP_054191326.1,-,Pkinase,PF00069.31,1.1e-60,208.1,0.0,1.7e-60,207.4,0.0,GCF_009914755.1
XP_054191325.1,-,Pkinase,PF00069.31,1.1e-60,208.0,0.0,1.8e-60,207.4,0.0,GCF_009914755.1
NP_001311250.1,-,Pkinase,PF00069.31,1.1e-60,208.0,0.0,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054191324.1,-,Pkinase,PF00069.31,1.1e-60,208.0,0.0,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054222083.1,-,Pkinase,PF00069.31,1.1e-60,208.0,0.0,2.8e-60,206.7,0.0,GCF_009914755.1
XP_054191323.1,-,Pkinase,PF00069.31,1.1e-60,208.0,0.0,1.8e-60,207.4,0.0,GCF_009914755.1
XP_054191322.1,-,Pkinase,PF00069.31,1.2e-60,208.0,0.0,1.8e-60,207.4,0.0,GCF_009914755.1
NP_001380450.1,-,Pkinase,PF00069.31,1.2e-60,208.0,0.0,2e-60,207.3,0.0,GCF_009914755.1
XP_054191321.1,-,Pkinase,PF00069.31,1.2e-60,208.0,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
XP_054191320.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
NP_001380449.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_055831.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054222086.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2.6e-60,206.8,0.0,GCF_009914755.1
XP_054222081.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2.9e-60,206.7,0.0,GCF_009914755.1
NP_001380448.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054191319.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
NP_001380446.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380447.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380445.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054191318.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
XP_054176282.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380442.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054191317.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
XP_054191316.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
XP_054191315.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
XP_054176281.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054222077.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,3e-60,206.7,0.0,GCF_009914755.1
XP_054191314.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
NP_001380436.1,-,Pkinase,PF00069.31,1.2e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054191313.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,1.9e-60,207.3,0.0,GCF_009914755.1
XP_054176279.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054205783.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,1.6e-60,207.6,0.0,GCF_009914755.1
XP_054176278.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380434.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054176277.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
XP_054176276.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
XP_054176275.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
NP_001380441.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001337102.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,1.6e-60,207.6,0.0,GCF_009914755.1
XP_054222084.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2.8e-60,206.8,0.0,GCF_009914755.1
XP_054176271.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
XP_054176270.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
XP_054222076.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,3e-60,206.7,0.0,GCF_009914755.1
NP_001380444.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380443.1,-,Pkinase,PF00069.31,1.3e-60,207.9,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380440.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380439.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380438.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380437.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001306174.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_055927.2,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054176280.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054191312.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001380435.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
NP_001130027.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.4,2.9e-60,206.7,0.0,GCF_009914755.1
NP_001311249.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054191311.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054191310.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054176274.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
XP_054191309.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2e-60,207.2,0.0,GCF_009914755.1
XP_054176273.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
XP_054176272.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
XP_054176269.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
NP_001380433.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
NP_001380432.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
NP_001380431.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
XP_054176268.1,-,Pkinase,PF00069.31,1.3e-60,207.8,0.0,2.1e-60,207.2,0.0,GCF_009914755.1
