tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
KAK1861407.1,-,RPS6_kin_2,PIRSF000606,1.8e-19,69.1,0,2.3e-19,68.6,0,GCA_009829735.1,Rhodophyta
KAK1861514.1,-,RPS6_kin_2,PIRSF000606,2.2e-19,68.8,0.2,3.1e-19,68.3,0.2,GCA_009829735.1,Rhodophyta
KAK1864604.1,-,RPS6_kin_2,PIRSF000606,9.8e-19,66.6,0,3.8e-18,64.6,0,GCA_009829735.1,Rhodophyta
KAK1870190.1,-,RPS6_kin_2,PIRSF000606,1.2e-18,66.3,0,1.9e-17,62.3,0,GCA_009829735.1,Rhodophyta
KAK1870072.1,-,RPS6_kin_2,PIRSF000606,2.1e-18,65.5,0,6.3e-18,63.9,0,GCA_009829735.1,Rhodophyta
KAK1861967.1,-,RPS6_kin_2,PIRSF000606,4.7e-18,64.3,0,7.4e-18,63.7,0,GCA_009829735.1,Rhodophyta
KAK1863126.1,-,RPS6_kin_2,PIRSF000606,5.9e-18,64,0,3.4e-17,61.5,0,GCA_009829735.1,Rhodophyta
KAK1865593.1,-,RPS6_kin_2,PIRSF000606,1.8e-17,62.4,0,5.6e-10,37.6,0,GCA_009829735.1,Rhodophyta
KAK1864712.1,-,RPS6_kin_2,PIRSF000606,1.9e-17,62.4,0,1.4e-7,29.7,0,GCA_009829735.1,Rhodophyta
KAK1858592.1,-,RPS6_kin_2,PIRSF000606,3.9e-17,61.3,0,5.6e-17,60.8,0,GCA_009829735.1,Rhodophyta
KAK1858950.1,-,RPS6_kin_2,PIRSF000606,4.3e-17,61.2,0,7e-10,37.3,0,GCA_009829735.1,Rhodophyta
KAK1864068.1,-,RPS6_kin_2,PIRSF000606,4.3e-17,61.2,0,1.5e-16,59.4,0,GCA_009829735.1,Rhodophyta
KAK1860806.1,-,RPS6_kin_2,PIRSF000606,6e-17,60.7,0,2.5e-9,35.5,0,GCA_009829735.1,Rhodophyta
KAK1863525.1,-,RPS6_kin_2,PIRSF000606,3.7e-16,58.1,0,1.4e-15,56.2,0,GCA_009829735.1,Rhodophyta
KAK1861512.1,-,RPS6_kin_2,PIRSF000606,6.4e-16,57.3,0,7.8e-16,57,0,GCA_009829735.1,Rhodophyta
KAK1868025.1,-,RPS6_kin_2,PIRSF000606,7.7e-16,57,0,9.3e-16,56.7,0,GCA_009829735.1,Rhodophyta
KAK1862126.1,-,RPS6_kin_2,PIRSF000606,5.9e-15,54.1,0.1,7.1e-15,53.8,0.1,GCA_009829735.1,Rhodophyta
KAK1865292.1,-,RPS6_kin_2,PIRSF000606,1.3e-14,52.9,0,2.5e-14,52,0,GCA_009829735.1,Rhodophyta
KAK1861142.1,-,RPS6_kin_2,PIRSF000606,4.5e-14,51.2,0,9.4e-14,50.1,0,GCA_009829735.1,Rhodophyta
KAK1866426.1,-,RPS6_kin_2,PIRSF000606,7.8e-14,50.4,0,1.2e-13,49.8,0,GCA_009829735.1,Rhodophyta
KAK1865262.1,-,RPS6_kin_2,PIRSF000606,8.6e-13,46.9,0,1.3e-12,46.4,0,GCA_009829735.1,Rhodophyta
KAK1867436.1,-,RPS6_kin_2,PIRSF000606,1.5e-12,46.1,0,2.3e-8,32.3,0,GCA_009829735.1,Rhodophyta
KAK1867672.1,-,RPS6_kin_2,PIRSF000606,2.4e-12,45.4,0,3.5e-12,44.9,0,GCA_009829735.1,Rhodophyta
KAK1863909.1,-,RPS6_kin_2,PIRSF000606,2.2e-11,42.3,0,4e-11,41.4,0,GCA_009829735.1,Rhodophyta
KAK1866563.1,-,RPS6_kin_2,PIRSF000606,1.6e-10,39.4,0,2.8e-7,28.7,0,GCA_009829735.1,Rhodophyta
KAK1870090.1,-,RPS6_kin_2,PIRSF000606,5.2e-10,37.7,0,4.8e-5,21.3,0,GCA_009829735.1,Rhodophyta
KAK1869219.1,-,RPS6_kin_2,PIRSF000606,5.8e-9,34.3,0,0.0021,15.9,0,GCA_009829735.1,Rhodophyta
KAK1867252.1,-,RPS6_kin_2,PIRSF000606,2.6e-8,32.1,0,2.5e-4,19,0,GCA_009829735.1,Rhodophyta
KAK1862868.1,-,RPS6_kin_2,PIRSF000606,3.1e-8,31.9,0,3.5e-5,21.8,0,GCA_009829735.1,Rhodophyta
KAK1861502.1,-,RPS6_kin_2,PIRSF000606,4.7e-8,31.3,0,8.2e-8,30.5,0,GCA_009829735.1,Rhodophyta
KAK1857689.1,-,RPS6_kin_2,PIRSF000606,7.2e-8,30.7,0,0.0033,15.2,0,GCA_009829735.1,Rhodophyta
KAK1866147.1,-,RPS6_kin_2,PIRSF000606,1.3e-7,29.8,0,2e-7,29.2,0,GCA_009829735.1,Rhodophyta
KAK1859547.1,-,RPS6_kin_2,PIRSF000606,1.7e-7,29.4,0,2.5e-7,28.8,0,GCA_009829735.1,Rhodophyta
KAK1858791.1,-,RPS6_kin_2,PIRSF000606,1.7e-7,29.4,0,2.8e-6,25.4,0,GCA_009829735.1,Rhodophyta
KAK1863023.1,-,RPS6_kin_2,PIRSF000606,2.3e-7,29,0,3.8e-7,28.3,0,GCA_009829735.1,Rhodophyta
KAK1859950.1,-,RPS6_kin_2,PIRSF000606,3.4e-7,28.4,0,4e-7,28.2,0,GCA_009829735.1,Rhodophyta
KAK1861214.1,-,RPS6_kin_2,PIRSF000606,4.9e-7,27.9,0,0.025,12.3,0,GCA_009829735.1,Rhodophyta
KAK1862655.1,-,RPS6_kin_2,PIRSF000606,7.5e-7,27.3,0,2.8e-6,25.4,0,GCA_009829735.1,Rhodophyta
KAK1861162.1,-,RPS6_kin_2,PIRSF000606,8e-7,27.2,0,1.4e-6,26.4,0,GCA_009829735.1,Rhodophyta
KAK1869027.1,-,RPS6_kin_2,PIRSF000606,1.9e-6,25.9,0,2.9e-6,25.4,0,GCA_009829735.1,Rhodophyta
KAK1857482.1,-,RPS6_kin_2,PIRSF000606,2.1e-6,25.8,0,2.8e-6,25.4,0,GCA_009829735.1,Rhodophyta
KAK1864057.1,-,RPS6_kin_2,PIRSF000606,3.7e-6,25,0.2,0.0055,14.5,0,GCA_009829735.1,Rhodophyta
KAK1859802.1,-,RPS6_kin_2,PIRSF000606,7.1e-6,24.1,0,0.032,12,0,GCA_009829735.1,Rhodophyta
KAK1864037.1,-,RPS6_kin_2,PIRSF000606,1.2e-5,23.3,0,1.7e-5,22.9,0,GCA_009829735.1,Rhodophyta
KAK1869179.1,-,RPS6_kin_2,PIRSF000606,1.3e-5,23.2,0,7.7e-4,17.3,0,GCA_009829735.1,Rhodophyta
KAK1861511.1,-,RPS6_kin_2,PIRSF000606,1.6e-5,22.9,0,4.6e-5,21.4,0,GCA_009829735.1,Rhodophyta
KAK1865957.1,-,RPS6_kin_2,PIRSF000606,2.8e-5,22.1,0,4e-5,21.6,0,GCA_009829735.1,Rhodophyta
KAK1866922.1,-,RPS6_kin_2,PIRSF000606,6.8e-5,20.8,0,1e-4,20.2,0,GCA_009829735.1,Rhodophyta
KAK1861818.1,-,RPS6_kin_2,PIRSF000606,1.3e-4,19.9,1,0.0017,16.2,0,GCA_009829735.1,Rhodophyta
KAK1858957.1,-,RPS6_kin_2,PIRSF000606,2.9e-4,18.8,0,4.3e-4,18.2,0,GCA_009829735.1,Rhodophyta
KAK1862825.1,-,RPS6_kin_2,PIRSF000606,6.4e-4,17.6,0,8.4e-4,17.2,0,GCA_009829735.1,Rhodophyta
KAK1867631.1,-,RPS6_kin_2,PIRSF000606,9.1e-4,17.1,0,0.0012,16.7,0,GCA_009829735.1,Rhodophyta
KAK1861771.1,-,RPS6_kin_2,PIRSF000606,0.0018,16.1,0,0.0028,15.5,0,GCA_009829735.1,Rhodophyta
KAK1866443.1,-,RPS6_kin_2,PIRSF000606,0.0036,15.1,0,0.12,10.1,0,GCA_009829735.1,Rhodophyta
KAK1860511.1,-,RPS6_kin_2,PIRSF000606,0.0062,14.3,0,0.025,12.3,0,GCA_009829735.1,Rhodophyta
KAK1858846.1,-,RPS6_kin_2,PIRSF000606,0.0088,13.8,0,0.02,12.6,0,GCA_009829735.1,Rhodophyta
KAK1865627.1,-,RPS6_kin_2,PIRSF000606,0.014,13.1,0,0.039,11.7,0,GCA_009829735.1,Rhodophyta
KAK1859743.1,-,RPS6_kin_2,PIRSF000606,0.016,13,0.1,0.026,12.3,0.1,GCA_009829735.1,Rhodophyta
KAK1859227.1,-,RPS6_kin_2,PIRSF000606,0.019,12.8,0,0.026,12.3,0,GCA_009829735.1,Rhodophyta
KAK1860593.1,-,RPS6_kin_2,PIRSF000606,0.024,12.4,0,2.1,5.9,0,GCA_009829735.1,Rhodophyta
KAK1868867.1,-,RPS6_kin_2,PIRSF000606,0.026,12.3,0,0.038,11.7,0,GCA_009829735.1,Rhodophyta
KAK1861501.1,-,RPS6_kin_2,PIRSF000606,0.028,12.2,0.1,0.038,11.7,0.1,GCA_009829735.1,Rhodophyta
KAK1858183.1,-,RPS6_kin_2,PIRSF000606,0.047,11.4,0,1.2,6.8,0,GCA_009829735.1,Rhodophyta
KAK1867042.1,-,RPS6_kin_2,PIRSF000606,0.061,11,0,0.096,10.4,0,GCA_009829735.1,Rhodophyta
KAK1863700.1,-,RPS6_kin_2,PIRSF000606,0.064,11,0,0.064,11,0,GCA_009829735.1,Rhodophyta
KAK1868851.1,-,RPS6_kin_2,PIRSF000606,0.084,10.6,0,0.12,10,0,GCA_009829735.1,Rhodophyta
KAK1861778.1,-,RPS6_kin_2,PIRSF000606,0.093,10.5,0,0.13,10,0,GCA_009829735.1,Rhodophyta
KAF6004544.1,-,RPS6_kin_2,PIRSF000606,4.3e-117,390.5,0,6.099999999999999e-117,390,0,GCA_013995675.1,Rhodophyta
KAF6005278.1,-,RPS6_kin_2,PIRSF000606,1.7000000000000002e-87,292.7,0.1,6e-50,168.5,0,GCA_013995675.1,Rhodophyta
KAF6005518.1,-,RPS6_kin_2,PIRSF000606,3.4e-80,268.5,0,4.2e-80,268.2,0,GCA_013995675.1,Rhodophyta
KAF6005256.1,-,RPS6_kin_2,PIRSF000606,6.499999999999999e-70,234.5,0.1,7.4e-42,141.7,0,GCA_013995675.1,Rhodophyta
KAF6005036.1,-,RPS6_kin_2,PIRSF000606,5.3e-69,231.5,0.3,1e-34,118.1,0.4,GCA_013995675.1,Rhodophyta
KAF6005454.1,-,RPS6_kin_2,PIRSF000606,2.3999999999999997e-67,226,0,3.2999999999999995e-67,225.6,0,GCA_013995675.1,Rhodophyta
KAF6004727.1,-,RPS6_kin_2,PIRSF000606,4.3e-58,195.4,0,5.1999999999999994e-58,195.1,0,GCA_013995675.1,Rhodophyta
KAF6003191.1,-,RPS6_kin_2,PIRSF000606,2.4999999999999997e-55,186.3,0,3.4e-55,185.8,0,GCA_013995675.1,Rhodophyta
KAF6004144.1,-,RPS6_kin_2,PIRSF000606,1.6e-52,177,0,2e-52,176.7,0,GCA_013995675.1,Rhodophyta
KAF6005095.1,-,RPS6_kin_2,PIRSF000606,7.1e-52,174.8,0,9.1e-52,174.5,0,GCA_013995675.1,Rhodophyta
KAF6004232.1,-,RPS6_kin_2,PIRSF000606,2.2e-51,173.2,0,1.3e-35,121.1,0,GCA_013995675.1,Rhodophyta
KAF6001296.1,-,RPS6_kin_2,PIRSF000606,9.8e-51,171.1,0,2.1e-50,170,0,GCA_013995675.1,Rhodophyta
KAF6005277.1,-,RPS6_kin_2,PIRSF000606,7.9e-41,138.3,0,1e-40,138,0,GCA_013995675.1,Rhodophyta
KAF6003646.1,-,RPS6_kin_2,PIRSF000606,2.5999999999999996e-38,130,0,4.3999999999999996e-38,129.2,0,GCA_013995675.1,Rhodophyta
KAF6005182.1,-,RPS6_kin_2,PIRSF000606,7e-38,128.6,0,9.199999999999999e-38,128.2,0,GCA_013995675.1,Rhodophyta
KAF6001627.1,-,RPS6_kin_2,PIRSF000606,2.7e-37,126.6,0,7.8e-33,111.9,0,GCA_013995675.1,Rhodophyta
KAF6004859.1,-,RPS6_kin_2,PIRSF000606,2.2999999999999998e-32,110.4,0,1.1e-29,101.5,0,GCA_013995675.1,Rhodophyta
KAF6003304.1,-,RPS6_kin_2,PIRSF000606,1.2e-31,107.9,0,1.7999999999999998e-31,107.4,0,GCA_013995675.1,Rhodophyta
KAF6000871.1,-,RPS6_kin_2,PIRSF000606,2.6e-31,106.9,0,3.0000000000000003e-31,106.6,0,GCA_013995675.1,Rhodophyta
KAF6002765.1,-,RPS6_kin_2,PIRSF000606,4.899999999999999e-31,105.9,0,1.3e-27,94.6,0,GCA_013995675.1,Rhodophyta
KAF6001290.1,-,RPS6_kin_2,PIRSF000606,7.1e-31,105.4,0,6.4e-19,65.9,0,GCA_013995675.1,Rhodophyta
KAF6004624.1,-,RPS6_kin_2,PIRSF000606,2.6000000000000002e-30,103.5,0,3.3e-30,103.2,0,GCA_013995675.1,Rhodophyta
KAF6003259.1,-,RPS6_kin_2,PIRSF000606,1.3999999999999998e-29,101.1,0,2.4e-28,97,0,GCA_013995675.1,Rhodophyta
KAF6004825.1,-,RPS6_kin_2,PIRSF000606,2.7e-29,100.2,0,2.5e-28,97,0,GCA_013995675.1,Rhodophyta
KAF6004305.1,-,RPS6_kin_2,PIRSF000606,9.4e-29,98.4,0,1.2e-28,98.1,0,GCA_013995675.1,Rhodophyta
KAF6001173.1,-,RPS6_kin_2,PIRSF000606,1.9000000000000003e-28,97.4,0,2.9e-28,96.8,0,GCA_013995675.1,Rhodophyta
KAF6004722.1,-,RPS6_kin_2,PIRSF000606,4.500000000000001e-28,96.1,0,9.800000000000001e-27,91.7,0,GCA_013995675.1,Rhodophyta
KAF6004845.1,-,RPS6_kin_2,PIRSF000606,8.2e-28,95.3,0,2.0000000000000002e-23,80.7,0,GCA_013995675.1,Rhodophyta
KAF6003821.1,-,RPS6_kin_2,PIRSF000606,4.5e-27,92.9,0,3.9e-26,89.7,0,GCA_013995675.1,Rhodophyta
KAF6001764.1,-,RPS6_kin_2,PIRSF000606,4.5e-27,92.8,0,1.9e-26,90.7,0,GCA_013995675.1,Rhodophyta
KAF6004170.1,-,RPS6_kin_2,PIRSF000606,6.800000000000001e-27,92.2,0,9.999999999999999e-27,91.7,0,GCA_013995675.1,Rhodophyta
KAF6004264.1,-,RPS6_kin_2,PIRSF000606,2.4e-26,90.4,0,3.9999999999999996e-26,89.7,0,GCA_013995675.1,Rhodophyta
KAF6005235.1,-,RPS6_kin_2,PIRSF000606,3.1e-26,90.1,0,4.2e-26,89.6,0,GCA_013995675.1,Rhodophyta
KAF6001479.1,-,RPS6_kin_2,PIRSF000606,3.4e-26,89.9,0,8.1e-24,82.1,0,GCA_013995675.1,Rhodophyta
KAF6004855.1,-,RPS6_kin_2,PIRSF000606,8.6e-26,88.6,0,2.4e-25,87.1,0,GCA_013995675.1,Rhodophyta
KAF6000528.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999999e-25,88.3,0,1.8999999999999998e-24,84.2,0,GCA_013995675.1,Rhodophyta
KAF6000566.1,-,RPS6_kin_2,PIRSF000606,1.4999999999999998e-24,84.5,0,2.4e-23,80.5,0,GCA_013995675.1,Rhodophyta
KAF6001424.1,-,RPS6_kin_2,PIRSF000606,6.899999999999999e-24,82.3,0,2.9e-23,80.2,0,GCA_013995675.1,Rhodophyta
KAF6004131.1,-,RPS6_kin_2,PIRSF000606,1.2e-23,81.5,0.1,2.4e-20,70.6,0,GCA_013995675.1,Rhodophyta
KAF6001291.1,-,RPS6_kin_2,PIRSF000606,2.8000000000000004e-22,77,0,3.7000000000000005e-22,76.6,0,GCA_013995675.1,Rhodophyta
KAF6004551.1,-,RPS6_kin_2,PIRSF000606,6.6e-22,75.7,0.1,1.5e-21,74.6,0.1,GCA_013995675.1,Rhodophyta
KAF6003406.1,-,RPS6_kin_2,PIRSF000606,9.7e-22,75.2,0,1.4e-21,74.7,0,GCA_013995675.1,Rhodophyta
KAF6003997.1,-,RPS6_kin_2,PIRSF000606,4.2e-20,69.8,0,5.9e-20,69.3,0,GCA_013995675.1,Rhodophyta
KAF6003733.1,-,RPS6_kin_2,PIRSF000606,1.1e-19,68.3,0,4.2e-19,66.5,0,GCA_013995675.1,Rhodophyta
KAF6000444.1,-,RPS6_kin_2,PIRSF000606,6.4e-19,65.9,0,8.6e-12,42.3,0,GCA_013995675.1,Rhodophyta
KAF6004089.1,-,RPS6_kin_2,PIRSF000606,3.8e-17,60,0,2.2e-14,50.8,0,GCA_013995675.1,Rhodophyta
KAF6005458.1,-,RPS6_kin_2,PIRSF000606,3.9e-17,60,0,1.1e-13,48.5,0,GCA_013995675.1,Rhodophyta
KAF6002405.1,-,RPS6_kin_2,PIRSF000606,3.1e-16,57,0,2.1e-8,31.1,0,GCA_013995675.1,Rhodophyta
KAF6002776.1,-,RPS6_kin_2,PIRSF000606,3.8e-15,53.4,0,1.2e-13,48.5,0,GCA_013995675.1,Rhodophyta
KAF6003677.1,-,RPS6_kin_2,PIRSF000606,5e-15,53,0,9.2e-15,52.1,0,GCA_013995675.1,Rhodophyta
KAF6000866.1,-,RPS6_kin_2,PIRSF000606,1.4e-13,48.2,0,4.6e-8,30,0,GCA_013995675.1,Rhodophyta
KAF6003158.1,-,RPS6_kin_2,PIRSF000606,1.7e-12,44.6,0,2.5e-12,44.1,0,GCA_013995675.1,Rhodophyta
KAF6003788.1,-,RPS6_kin_2,PIRSF000606,3.5e-12,43.6,0,4.6e-12,43.2,0,GCA_013995675.1,Rhodophyta
KAF6003149.1,-,RPS6_kin_2,PIRSF000606,1.6e-11,41.5,0,2.1e-7,27.8,0,GCA_013995675.1,Rhodophyta
KAF6003335.1,-,RPS6_kin_2,PIRSF000606,1.7e-11,41.3,0,2.4e-11,40.8,0,GCA_013995675.1,Rhodophyta
KAF6001295.1,-,RPS6_kin_2,PIRSF000606,5.2e-9,33.1,0,7.8e-9,32.5,0,GCA_013995675.1,Rhodophyta
KAF6000719.1,-,RPS6_kin_2,PIRSF000606,7.3e-9,32.6,0,1.3e-8,31.8,0,GCA_013995675.1,Rhodophyta
KAF6001536.1,-,RPS6_kin_2,PIRSF000606,7.9e-7,25.9,0,0.021,11.3,0,GCA_013995675.1,Rhodophyta
KAF6005469.1,-,RPS6_kin_2,PIRSF000606,2.4e-6,24.3,0,2.9e-6,24,0,GCA_013995675.1,Rhodophyta
KAF6005411.1,-,RPS6_kin_2,PIRSF000606,1.3e-5,21.8,0,1.3e-5,21.8,0,GCA_013995675.1,Rhodophyta
KAF6002992.1,-,RPS6_kin_2,PIRSF000606,9.4e-5,19,0,4.7e-4,16.7,0,GCA_013995675.1,Rhodophyta
KAF6003402.1,-,RPS6_kin_2,PIRSF000606,0.003,14,0,0.2,8,0,GCA_013995675.1,Rhodophyta
KAI0567771.1,-,RPS6_kin_2,PIRSF000606,3.1e-84,283,0,1.5e-54,184.9,0,GCA_022539475.1,Rhodophyta
KAI0565303.1,-,RPS6_kin_2,PIRSF000606,2.5e-73,246.9,0.1,3.2e-73,246.6,0.1,GCA_022539475.1,Rhodophyta
KAI0564723.1,-,RPS6_kin_2,PIRSF000606,8.1e-71,238.6,0,1.1e-70,238.2,0,GCA_022539475.1,Rhodophyta
KAI0565323.1,-,RPS6_kin_2,PIRSF000606,6.7e-70,235.6,0,7.699999999999999e-70,235.4,0,GCA_022539475.1,Rhodophyta
KAI0560534.1,-,RPS6_kin_2,PIRSF000606,5.3999999999999997e-67,226,0,3.6e-51,173.7,0,GCA_022539475.1,Rhodophyta
KAI0562463.1,-,RPS6_kin_2,PIRSF000606,6.1e-66,222.5,1.1,9.6e-40,135.9,0,GCA_022539475.1,Rhodophyta
KAI0563084.1,-,RPS6_kin_2,PIRSF000606,2.6e-65,220.4,0,3.8e-65,219.9,0,GCA_022539475.1,Rhodophyta
KAI0566859.1,-,RPS6_kin_2,PIRSF000606,9.7e-64,215.2,0,1.2e-63,214.9,0,GCA_022539475.1,Rhodophyta
KAI0567648.1,-,RPS6_kin_2,PIRSF000606,4.8e-63,213,0,6.4e-63,212.5,0,GCA_022539475.1,Rhodophyta
KAI0560537.1,-,RPS6_kin_2,PIRSF000606,3.8999999999999996e-61,206.6,0,6.4e-45,153,0,GCA_022539475.1,Rhodophyta
KAI0567791.1,-,RPS6_kin_2,PIRSF000606,1.6e-60,204.6,0.1,4.2000000000000004e-60,203.2,0.1,GCA_022539475.1,Rhodophyta
KAI0567656.1,-,RPS6_kin_2,PIRSF000606,7.1e-60,202.5,0,1.1000000000000002e-59,201.8,0,GCA_022539475.1,Rhodophyta
KAI0559940.1,-,RPS6_kin_2,PIRSF000606,1.2999999999999999e-58,198.3,0,1.6e-58,198,0,GCA_022539475.1,Rhodophyta
KAI0559889.1,-,RPS6_kin_2,PIRSF000606,2.1999999999999997e-58,197.5,0.1,2.7999999999999997e-58,197.2,0.1,GCA_022539475.1,Rhodophyta
KAI0562286.1,-,RPS6_kin_2,PIRSF000606,1.3e-57,195,0,1.5e-57,194.7,0,GCA_022539475.1,Rhodophyta
KAI0566027.1,-,RPS6_kin_2,PIRSF000606,1.2999999999999998e-56,191.7,0,1.7999999999999997e-56,191.2,0,GCA_022539475.1,Rhodophyta
KAI0563296.1,-,RPS6_kin_2,PIRSF000606,1e-55,188.7,0,1.4e-55,188.3,0,GCA_022539475.1,Rhodophyta
KAI0560822.1,-,RPS6_kin_2,PIRSF000606,2.0999999999999998e-55,187.7,0,2.4999999999999997e-55,187.4,0,GCA_022539475.1,Rhodophyta
KAI0567834.1,-,RPS6_kin_2,PIRSF000606,3.8999999999999995e-55,186.8,0,5.499999999999999e-55,186.3,0,GCA_022539475.1,Rhodophyta
KAI0561171.1,-,RPS6_kin_2,PIRSF000606,2.1e-52,177.8,0,2.4e-52,177.5,0,GCA_022539475.1,Rhodophyta
KAI0561785.1,-,RPS6_kin_2,PIRSF000606,6.1e-51,172.9,0,9.7e-51,172.3,0,GCA_022539475.1,Rhodophyta
KAI0563416.1,-,RPS6_kin_2,PIRSF000606,1.3e-50,171.9,0,2.1e-50,171.2,0,GCA_022539475.1,Rhodophyta
KAI0564081.1,-,RPS6_kin_2,PIRSF000606,3.3999999999999997e-49,167.2,0.1,4.4e-49,166.8,0.1,GCA_022539475.1,Rhodophyta
KAI0559339.1,-,RPS6_kin_2,PIRSF000606,6.399999999999999e-49,166.2,0,8.3e-49,165.9,0,GCA_022539475.1,Rhodophyta
KAI0562446.1,-,RPS6_kin_2,PIRSF000606,2.9e-45,154.1,0,3.8e-45,153.8,0,GCA_022539475.1,Rhodophyta
KAI0559713.1,-,RPS6_kin_2,PIRSF000606,1.6999999999999998e-43,148.3,0,2.3999999999999998e-43,147.8,0,GCA_022539475.1,Rhodophyta
KAI0564713.1,-,RPS6_kin_2,PIRSF000606,2.9999999999999996e-42,144.2,0,3.8e-42,143.8,0,GCA_022539475.1,Rhodophyta
KAI0562985.1,-,RPS6_kin_2,PIRSF000606,1.1e-40,139,0.1,2.2e-40,138,0,GCA_022539475.1,Rhodophyta
KAI0564759.1,-,RPS6_kin_2,PIRSF000606,6.4e-39,133.2,0,7.3e-39,133,0,GCA_022539475.1,Rhodophyta
KAI0566225.1,-,RPS6_kin_2,PIRSF000606,3.5999999999999995e-38,130.7,0,4.6999999999999995e-38,130.3,0,GCA_022539475.1,Rhodophyta
KAI0561089.1,-,RPS6_kin_2,PIRSF000606,8.2e-38,129.5,0,9.999999999999999e-38,129.2,0,GCA_022539475.1,Rhodophyta
KAI0563839.1,-,RPS6_kin_2,PIRSF000606,1.2e-37,129,0,1.7e-37,128.5,0,GCA_022539475.1,Rhodophyta
KAI0567660.1,-,RPS6_kin_2,PIRSF000606,2.9e-37,127.7,0,3.6e-37,127.4,0,GCA_022539475.1,Rhodophyta
KAI0559637.1,-,RPS6_kin_2,PIRSF000606,6.1e-37,126.6,0,9.8e-37,125.9,0,GCA_022539475.1,Rhodophyta
KAI0560077.1,-,RPS6_kin_2,PIRSF000606,6.8e-37,126.5,0,8.2e-37,126.2,0,GCA_022539475.1,Rhodophyta
KAI0561266.1,-,RPS6_kin_2,PIRSF000606,5.2e-35,120.2,0,7e-35,119.8,0,GCA_022539475.1,Rhodophyta
KAI0558056.1,-,RPS6_kin_2,PIRSF000606,1.4e-34,118.8,0,1.7e-34,118.5,0,GCA_022539475.1,Rhodophyta
KAI0567154.1,-,RPS6_kin_2,PIRSF000606,1.8e-34,118.5,0,5.9000000000000005e-27,93.6,0,GCA_022539475.1,Rhodophyta
KAI0563444.1,-,RPS6_kin_2,PIRSF000606,2.2e-34,118.2,0.6,1.7999999999999998e-31,108.5,0,GCA_022539475.1,Rhodophyta
KAI0562989.1,-,RPS6_kin_2,PIRSF000606,8.900000000000001e-34,116.2,0.2,1.7999999999999998e-33,115.1,0.1,GCA_022539475.1,Rhodophyta
KAI0558127.1,-,RPS6_kin_2,PIRSF000606,1.7999999999999998e-33,115.1,0.1,1.7e-32,111.9,0.1,GCA_022539475.1,Rhodophyta
KAI0559203.1,-,RPS6_kin_2,PIRSF000606,2.1999999999999997e-33,114.8,0,2.6999999999999997e-33,114.6,0,GCA_022539475.1,Rhodophyta
KAI0559617.1,-,RPS6_kin_2,PIRSF000606,2.3e-33,114.8,0,1.7999999999999998e-31,108.5,0,GCA_022539475.1,Rhodophyta
KAI0559830.1,-,RPS6_kin_2,PIRSF000606,2.6e-33,114.6,0,3.9e-33,114,0,GCA_022539475.1,Rhodophyta
KAI0557507.1,-,RPS6_kin_2,PIRSF000606,5.3e-33,113.6,0,6.3e-33,113.3,0,GCA_022539475.1,Rhodophyta
KAI0562025.1,-,RPS6_kin_2,PIRSF000606,6.699999999999999e-33,113.2,0,1.5999999999999999e-31,108.7,0,GCA_022539475.1,Rhodophyta
KAI0566827.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999999e-32,112.5,0,1.3e-32,112.4,0,GCA_022539475.1,Rhodophyta
KAI0566228.1,-,RPS6_kin_2,PIRSF000606,1.3e-32,112.3,0,1.9999999999999998e-32,111.7,0,GCA_022539475.1,Rhodophyta
KAI0564556.1,-,RPS6_kin_2,PIRSF000606,1.4999999999999997e-32,112.1,0,9.999999999999999e-27,92.8,0,GCA_022539475.1,Rhodophyta
KAI0567476.1,-,RPS6_kin_2,PIRSF000606,2.7e-32,111.2,0,4.4999999999999995e-32,110.5,0,GCA_022539475.1,Rhodophyta
KAI0557694.1,-,RPS6_kin_2,PIRSF000606,3.5e-32,110.9,0,1e-27,96.1,0,GCA_022539475.1,Rhodophyta
KAI0566858.1,-,RPS6_kin_2,PIRSF000606,1.2e-31,109.1,0,1.5999999999999999e-31,108.7,0,GCA_022539475.1,Rhodophyta
KAI0561033.1,-,RPS6_kin_2,PIRSF000606,1.4e-31,108.9,0.8,1.8e-29,101.9,0.1,GCA_022539475.1,Rhodophyta
KAI0563537.1,-,RPS6_kin_2,PIRSF000606,9.499999999999999e-31,106.1,0,1.6000000000000001e-28,98.7,0,GCA_022539475.1,Rhodophyta
KAI0558000.1,-,RPS6_kin_2,PIRSF000606,1.1e-29,102.6,0.3,1.3e-29,102.4,0.3,GCA_022539475.1,Rhodophyta
KAI0565523.1,-,RPS6_kin_2,PIRSF000606,3.2999999999999997e-29,101.1,0,4.8e-29,100.5,0,GCA_022539475.1,Rhodophyta
KAI0565661.1,-,RPS6_kin_2,PIRSF000606,3.2999999999999997e-29,101.1,1.3,0.0047,14.6,0.1,GCA_022539475.1,Rhodophyta
KAI0557530.1,-,RPS6_kin_2,PIRSF000606,5.2e-29,100.4,0.3,5.9e-29,100.2,0.3,GCA_022539475.1,Rhodophyta
KAI0561403.1,-,RPS6_kin_2,PIRSF000606,1.7000000000000003e-28,98.7,0.2,2.1e-28,98.4,0.2,GCA_022539475.1,Rhodophyta
