tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
AYU75845.1,-,RPS6_kin_2,PIRSF000606,3.6000000000000003e-22,77.4,0.1,7.4e-8,30,0,GCA_003719575.1,Discoba
AYU80755.1,-,RPS6_kin_2,PIRSF000606,4.500000000000001e-22,77,0,6e-22,76.6,0,GCA_003719575.1,Discoba
AYU76473.1,-,RPS6_kin_2,PIRSF000606,7.200000000000001e-22,76.4,0,2.4e-21,74.6,0,GCA_003719575.1,Discoba
AYU77235.1,-,RPS6_kin_2,PIRSF000606,8.5e-22,76.1,0,1.6e-20,71.9,0,GCA_003719575.1,Discoba
AYU78376.1,-,RPS6_kin_2,PIRSF000606,1.9e-21,75,0.1,1.3e-16,58.9,0,GCA_003719575.1,Discoba
AYU83211.1,-,RPS6_kin_2,PIRSF000606,2.1e-21,74.8,0,5.6e-18,63.5,0,GCA_003719575.1,Discoba
AYU77429.1,-,RPS6_kin_2,PIRSF000606,6.9e-21,73.1,0,3.4e-20,70.8,0,GCA_003719575.1,Discoba
AYU82200.1,-,RPS6_kin_2,PIRSF000606,7.7e-21,73,0.1,2.8e-20,71.1,0,GCA_003719575.1,Discoba
AYU79599.1,-,RPS6_kin_2,PIRSF000606,1.7e-20,71.8,0,9.8e-17,59.4,0,GCA_003719575.1,Discoba
AYU76486.1,-,RPS6_kin_2,PIRSF000606,1.8e-20,71.7,0,2.9e-18,64.5,0,GCA_003719575.1,Discoba
AYU76485.1,-,RPS6_kin_2,PIRSF000606,1.8e-20,71.7,0,2.5e-18,64.6,0,GCA_003719575.1,Discoba
AYU77532.1,-,RPS6_kin_2,PIRSF000606,4.2e-20,70.5,0,7.5e-20,69.7,0,GCA_003719575.1,Discoba
AYU78743.1,-,RPS6_kin_2,PIRSF000606,5.6e-20,70.1,0,2.5e-16,58,0,GCA_003719575.1,Discoba
AYU78666.1,-,RPS6_kin_2,PIRSF000606,5.7e-20,70.1,0,1.1e-19,69.1,0,GCA_003719575.1,Discoba
AYU83122.1,-,RPS6_kin_2,PIRSF000606,7.7e-20,69.7,0,1.3e-19,68.9,0,GCA_003719575.1,Discoba
AYU80721.1,-,RPS6_kin_2,PIRSF000606,1.4e-19,68.7,0,4.4e-9,34.1,0,GCA_003719575.1,Discoba
AYU79863.1,-,RPS6_kin_2,PIRSF000606,3.5e-19,67.5,0,1.8e-18,65.1,0,GCA_003719575.1,Discoba
AYU76355.1,-,RPS6_kin_2,PIRSF000606,6.4e-19,66.6,0.2,8.4e-6,23.2,0,GCA_003719575.1,Discoba
AYU83441.1,-,RPS6_kin_2,PIRSF000606,9e-19,66.1,0,1.3e-18,65.6,0,GCA_003719575.1,Discoba
AYU79150.1,-,RPS6_kin_2,PIRSF000606,1.2e-18,65.7,0,1.5e-17,62.1,0,GCA_003719575.1,Discoba
AYU82546.1,-,RPS6_kin_2,PIRSF000606,3.6e-18,64.1,0,5.4e-18,63.5,0,GCA_003719575.1,Discoba
AYU80069.1,-,RPS6_kin_2,PIRSF000606,4.9e-18,63.7,0.1,9.5e-18,62.7,0.1,GCA_003719575.1,Discoba
AYU77494.1,-,RPS6_kin_2,PIRSF000606,7.1e-18,63.1,0,9.5e-18,62.7,0,GCA_003719575.1,Discoba
AYU80086.1,-,RPS6_kin_2,PIRSF000606,1.8e-17,61.8,0,1.6e-16,58.7,0.1,GCA_003719575.1,Discoba
AYU81632.1,-,RPS6_kin_2,PIRSF000606,5.5e-17,60.2,0,8.9e-17,59.5,0,GCA_003719575.1,Discoba
AYU81629.1,-,RPS6_kin_2,PIRSF000606,7.9e-17,59.7,0,9.3e-16,56.1,0,GCA_003719575.1,Discoba
AYU76923.1,-,RPS6_kin_2,PIRSF000606,1.1e-16,59.3,0.1,1.3e-7,29.2,0,GCA_003719575.1,Discoba
AYU78417.1,-,RPS6_kin_2,PIRSF000606,3.9e-16,57.4,0,7.6e-16,56.4,0,GCA_003719575.1,Discoba
AYU76096.1,-,RPS6_kin_2,PIRSF000606,4.6e-16,57.1,0,7.8e-16,56.4,0,GCA_003719575.1,Discoba
AYU79500.1,-,RPS6_kin_2,PIRSF000606,1.1e-15,55.9,0,1.7e-15,55.3,0,GCA_003719575.1,Discoba
AYU78418.1,-,RPS6_kin_2,PIRSF000606,1.4e-15,55.6,0,2.9e-15,54.5,0,GCA_003719575.1,Discoba
AYU80778.1,-,RPS6_kin_2,PIRSF000606,2.6e-15,54.7,0,1.2e-14,52.4,0,GCA_003719575.1,Discoba
AYU77669.1,-,RPS6_kin_2,PIRSF000606,5.5e-15,53.6,0,8.7e-15,52.9,0,GCA_003719575.1,Discoba
AYU79696.1,-,RPS6_kin_2,PIRSF000606,5.6e-15,53.6,1.2,3.8e-11,40.9,0,GCA_003719575.1,Discoba
AYU78816.1,-,RPS6_kin_2,PIRSF000606,9.3e-15,52.8,0,4.3e-10,37.4,0,GCA_003719575.1,Discoba
AYU76821.1,-,RPS6_kin_2,PIRSF000606,9.8e-15,52.8,0,3.8e-6,24.4,0,GCA_003719575.1,Discoba
AYU76194.1,-,RPS6_kin_2,PIRSF000606,1.1e-14,52.7,0.1,5.8e-7,27.1,0,GCA_003719575.1,Discoba
AYU75709.1,-,RPS6_kin_2,PIRSF000606,2.6e-13,48,0.9,1e-7,29.6,0,GCA_003719575.1,Discoba
AYU82901.1,-,RPS6_kin_2,PIRSF000606,2.9e-13,47.9,0,5.1e-13,47.1,0,GCA_003719575.1,Discoba
AYU80976.1,-,RPS6_kin_2,PIRSF000606,3.5e-13,47.6,0,1.4e-11,42.4,0,GCA_003719575.1,Discoba
AYU75821.1,-,RPS6_kin_2,PIRSF000606,6.9e-13,46.7,0,1e-5,22.9,0,GCA_003719575.1,Discoba
AYU76243.1,-,RPS6_kin_2,PIRSF000606,1.3e-12,45.8,0,2.2e-7,28.5,0,GCA_003719575.1,Discoba
AYU79498.1,-,RPS6_kin_2,PIRSF000606,1.9e-12,45.2,0.1,2e-5,22,0,GCA_003719575.1,Discoba
AYU75903.1,-,RPS6_kin_2,PIRSF000606,2.7e-12,44.7,0,3.6e-12,44.3,0,GCA_003719575.1,Discoba
AYU81153.1,-,RPS6_kin_2,PIRSF000606,8.4e-12,43.1,0,1.1e-11,42.7,0,GCA_003719575.1,Discoba
AYU81162.1,-,RPS6_kin_2,PIRSF000606,1e-11,42.8,0,5e-5,20.7,0,GCA_003719575.1,Discoba
AYU77145.1,-,RPS6_kin_2,PIRSF000606,2.5e-11,41.5,0,6.5e-11,40.1,0,GCA_003719575.1,Discoba
AYU76710.1,-,RPS6_kin_2,PIRSF000606,1.7e-10,38.8,0,3.1e-7,28,0,GCA_003719575.1,Discoba
AYU82900.1,-,RPS6_kin_2,PIRSF000606,5.9e-10,37,0,7.6e-10,36.6,0,GCA_003719575.1,Discoba
AYU82644.1,-,RPS6_kin_2,PIRSF000606,6.3e-10,36.9,0,9e-10,36.4,0,GCA_003719575.1,Discoba
AYU77843.1,-,RPS6_kin_2,PIRSF000606,8.9e-10,36.4,0.1,7.8e-4,16.7,0,GCA_003719575.1,Discoba
AYU81656.1,-,RPS6_kin_2,PIRSF000606,1.2e-9,36,0.8,1.8e-8,32.1,0.2,GCA_003719575.1,Discoba
AYU80066.1,-,RPS6_kin_2,PIRSF000606,1.8e-9,35.4,0.1,7.6e-9,33.3,0.1,GCA_003719575.1,Discoba
AYU78134.1,-,RPS6_kin_2,PIRSF000606,2.7e-9,34.8,0,0.0018,15.5,0,GCA_003719575.1,Discoba
AYU75588.1,-,RPS6_kin_2,PIRSF000606,1.1e-8,32.7,0.3,0.015,12.5,0,GCA_003719575.1,Discoba
AYU80956.1,-,RPS6_kin_2,PIRSF000606,4.2e-8,30.8,0,2e-5,22,0,GCA_003719575.1,Discoba
AYU78814.1,-,RPS6_kin_2,PIRSF000606,1.9e-7,28.7,0,0.17,9,0,GCA_003719575.1,Discoba
AYU76369.1,-,RPS6_kin_2,PIRSF000606,2.1e-7,28.5,0,4.2e-7,27.5,0,GCA_003719575.1,Discoba
AYU78271.1,-,RPS6_kin_2,PIRSF000606,9.9e-7,26.3,0,8.8e-4,16.5,0,GCA_003719575.1,Discoba
AYU76251.1,-,RPS6_kin_2,PIRSF000606,4e-6,24.3,0,4.8e-6,24,0,GCA_003719575.1,Discoba
AYU83269.1,-,RPS6_kin_2,PIRSF000606,1.2e-5,22.7,0,2.9e-5,21.4,0,GCA_003719575.1,Discoba
AYU83626.1,-,RPS6_kin_2,PIRSF000606,3.1e-5,21.4,0.1,0.066,10.3,0,GCA_003719575.1,Discoba
AYU81683.1,-,RPS6_kin_2,PIRSF000606,3.7e-5,21.1,0,5.4e-5,20.5,0,GCA_003719575.1,Discoba
AYU76354.1,-,RPS6_kin_2,PIRSF000606,0.0013,16,0,0.019,12.2,0,GCA_003719575.1,Discoba
AYU79806.1,-,RPS6_kin_2,PIRSF000606,0.0055,13.9,0,0.91,6.6,0,GCA_003719575.1,Discoba
AYU78229.1,-,RPS6_kin_2,PIRSF000606,0.02,12.1,0,0.029,11.5,0,GCA_003719575.1,Discoba
AYU81389.1,-,RPS6_kin_2,PIRSF000606,0.026,11.7,0,0.04,11.1,0,GCA_003719575.1,Discoba
AYU80342.1,-,RPS6_kin_2,PIRSF000606,0.06,10.5,0,0.091,9.9,0,GCA_003719575.1,Discoba
AYU81388.1,-,RPS6_kin_2,PIRSF000606,0.12,9.5,0,0.22,8.6,0,GCA_003719575.1,Discoba
TPP55246.1,-,RPS6_kin_2,PIRSF000606,6.300000000000001e-92,307.9,0.1,7e-92,307.8,0.1,GCA_003730175.1,Discoba
TPP47931.1,-,RPS6_kin_2,PIRSF000606,9.999999999999999e-92,307.3,0,1.0999999999999999e-91,307.1,0,GCA_003730175.1,Discoba
TPP47937.1,-,RPS6_kin_2,PIRSF000606,1.3e-91,306.8,0,1.4999999999999998e-91,306.7,0,GCA_003730175.1,Discoba
TPP43428.1,-,RPS6_kin_2,PIRSF000606,8.099999999999999e-91,304.2,0,1.1e-90,303.7,0,GCA_003730175.1,Discoba
TPP48805.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-82,277.4,0,1.6e-82,276.9,0,GCA_003730175.1,Discoba
TPP40463.1,-,RPS6_kin_2,PIRSF000606,8.400000000000001e-81,271.1,0,1.3999999999999998e-68,230.7,0,GCA_003730175.1,Discoba
TPP45311.1,-,RPS6_kin_2,PIRSF000606,8.2e-70,234.8,0,1e-69,234.4,0,GCA_003730175.1,Discoba
TPP45940.1,-,RPS6_kin_2,PIRSF000606,1.8999999999999998e-68,230.2,0,2.9999999999999996e-68,229.6,0,GCA_003730175.1,Discoba
TPP49717.1,-,RPS6_kin_2,PIRSF000606,3.8e-67,226,0,1.6e-46,157.8,0,GCA_003730175.1,Discoba
TPP55283.1,-,RPS6_kin_2,PIRSF000606,1.2e-65,221,0,1.6000000000000002e-65,220.6,0,GCA_003730175.1,Discoba
TPP50697.1,-,RPS6_kin_2,PIRSF000606,4.3999999999999994e-58,196,0,6.4e-58,195.5,0,GCA_003730175.1,Discoba
TPP55176.1,-,RPS6_kin_2,PIRSF000606,1.7e-52,177.5,0,2.3e-52,177.1,0,GCA_003730175.1,Discoba
TPP42347.1,-,RPS6_kin_2,PIRSF000606,9.2e-52,175.1,0,1.5e-51,174.3,0,GCA_003730175.1,Discoba
TPP53220.1,-,RPS6_kin_2,PIRSF000606,1.7e-51,174.2,0,1.6e-34,118.1,0,GCA_003730175.1,Discoba
TPP40579.1,-,RPS6_kin_2,PIRSF000606,6.5e-50,169,0,8.6e-50,168.6,0,GCA_003730175.1,Discoba
TPP46439.1,-,RPS6_kin_2,PIRSF000606,1.6e-47,161.1,0.3,1.1e-23,82.3,0,GCA_003730175.1,Discoba
TPP52936.1,-,RPS6_kin_2,PIRSF000606,3.7e-47,159.9,1.2,5.7e-19,66.7,0.1,GCA_003730175.1,Discoba
TPP50133.1,-,RPS6_kin_2,PIRSF000606,6.3e-47,159.1,0.1,1e-46,158.4,0.1,GCA_003730175.1,Discoba
TPP55517.1,-,RPS6_kin_2,PIRSF000606,6.799999999999999e-47,159,0,1.2999999999999999e-46,158.1,0,GCA_003730175.1,Discoba
TPP47825.1,-,RPS6_kin_2,PIRSF000606,1.4e-46,158,0,1.9e-46,157.5,0,GCA_003730175.1,Discoba
TPP54073.1,-,RPS6_kin_2,PIRSF000606,3.6e-46,156.6,0,5.2999999999999994e-46,156,0,GCA_003730175.1,Discoba
TPP51884.1,-,RPS6_kin_2,PIRSF000606,8e-46,155.5,0,9.8e-46,155.2,0,GCA_003730175.1,Discoba
TPP50773.1,-,RPS6_kin_2,PIRSF000606,4.7e-45,152.9,0,1.2e-25,88.7,0,GCA_003730175.1,Discoba
TPP40427.1,-,RPS6_kin_2,PIRSF000606,6.7e-45,152.4,0,8.6e-43,145.4,0,GCA_003730175.1,Discoba
TPP55489.1,-,RPS6_kin_2,PIRSF000606,5.5e-44,149.4,0,7.2e-44,149,0,GCA_003730175.1,Discoba
TPP54612.1,-,RPS6_kin_2,PIRSF000606,1.9e-43,147.6,0.9,2.7e-43,147.1,0.9,GCA_003730175.1,Discoba
TPP41324.1,-,RPS6_kin_2,PIRSF000606,2.3e-43,147.3,0,3.2999999999999998e-43,146.8,0,GCA_003730175.1,Discoba
TPP47036.1,-,RPS6_kin_2,PIRSF000606,2.8e-43,147,0,4.4999999999999995e-43,146.4,0,GCA_003730175.1,Discoba
TPP46484.1,-,RPS6_kin_2,PIRSF000606,2.2e-42,144.1,0,4.1000000000000003e-23,80.4,0,GCA_003730175.1,Discoba
TPP53400.1,-,RPS6_kin_2,PIRSF000606,5.3e-41,139.5,0,6.2e-41,139.3,0,GCA_003730175.1,Discoba
TPP41302.1,-,RPS6_kin_2,PIRSF000606,8.5e-41,138.8,0.3,1.1e-40,138.5,0.3,GCA_003730175.1,Discoba
TPP55096.1,-,RPS6_kin_2,PIRSF000606,1e-40,138.6,0,1.7e-40,137.9,0,GCA_003730175.1,Discoba
TPP50643.1,-,RPS6_kin_2,PIRSF000606,1.7e-40,137.8,0.1,2.2e-40,137.5,0.1,GCA_003730175.1,Discoba
TPP54059.1,-,RPS6_kin_2,PIRSF000606,9.2e-40,135.4,0,1.1999999999999999e-39,135,0,GCA_003730175.1,Discoba
TPP42286.1,-,RPS6_kin_2,PIRSF000606,1.6e-39,134.6,0,1.1e-35,121.9,0,GCA_003730175.1,Discoba
TPP40568.1,-,RPS6_kin_2,PIRSF000606,3e-38,130.4,0,5.0000000000000004e-29,99.9,0,GCA_003730175.1,Discoba
TPP47840.1,-,RPS6_kin_2,PIRSF000606,5.199999999999999e-38,129.6,0,7.599999999999999e-38,129.1,0,GCA_003730175.1,Discoba
TPP42365.1,-,RPS6_kin_2,PIRSF000606,1.2e-37,128.5,0.2,1e-36,125.3,0.2,GCA_003730175.1,Discoba
TPP42285.1,-,RPS6_kin_2,PIRSF000606,2.2e-37,127.6,0,4.5e-37,126.5,0,GCA_003730175.1,Discoba
TPP41733.1,-,RPS6_kin_2,PIRSF000606,2.3e-36,124.2,0,1.2e-18,65.6,0.1,GCA_003730175.1,Discoba
TPP43445.1,-,RPS6_kin_2,PIRSF000606,2.7999999999999998e-36,123.9,0,4e-36,123.4,0,GCA_003730175.1,Discoba
TPP45941.1,-,RPS6_kin_2,PIRSF000606,5.7e-36,122.9,0,1.1999999999999999e-35,121.8,0,GCA_003730175.1,Discoba
TPP41865.1,-,RPS6_kin_2,PIRSF000606,6.399999999999999e-36,122.7,0,8.9e-36,122.2,0,GCA_003730175.1,Discoba
TPP42382.1,-,RPS6_kin_2,PIRSF000606,2.2e-35,120.9,0,5.2000000000000004e-30,103.2,0,GCA_003730175.1,Discoba
TPP51862.1,-,RPS6_kin_2,PIRSF000606,2.3e-35,120.9,0,3.2e-35,120.4,0,GCA_003730175.1,Discoba
TPP44839.1,-,RPS6_kin_2,PIRSF000606,2.3999999999999999e-35,120.8,0,6.5e-20,69.8,0,GCA_003730175.1,Discoba
TPP54932.1,-,RPS6_kin_2,PIRSF000606,4e-35,120.1,0,6.9e-25,86.2,0,GCA_003730175.1,Discoba
TPP50633.1,-,RPS6_kin_2,PIRSF000606,5.2e-35,119.7,0,6.7999999999999995e-35,119.3,0,GCA_003730175.1,Discoba
TPP49619.1,-,RPS6_kin_2,PIRSF000606,5.4e-35,119.6,0,8.099999999999999e-35,119.1,0,GCA_003730175.1,Discoba
TPP46903.1,-,RPS6_kin_2,PIRSF000606,6.2000000000000004e-34,116.1,0,1.3e-25,88.6,0,GCA_003730175.1,Discoba
TPP52123.1,-,RPS6_kin_2,PIRSF000606,7.1e-34,115.9,0,9.2e-19,66,0,GCA_003730175.1,Discoba
TPP41332.1,-,RPS6_kin_2,PIRSF000606,6.699999999999999e-33,112.7,0,9.8e-33,112.2,0,GCA_003730175.1,Discoba
TPP43229.1,-,RPS6_kin_2,PIRSF000606,7.7e-33,112.5,0,2.3999999999999999e-32,110.9,0,GCA_003730175.1,Discoba
TPP55552.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999999e-32,112,0.1,2.1e-31,107.8,0.1,GCA_003730175.1,Discoba
TPP43962.1,-,RPS6_kin_2,PIRSF000606,3.6e-32,110.3,0,1.2e-31,108.5,0,GCA_003730175.1,Discoba
TPP40926.1,-,RPS6_kin_2,PIRSF000606,6.699999999999999e-32,109.4,0,3.0000000000000003e-31,107.3,0,GCA_003730175.1,Discoba
TPP47346.1,-,RPS6_kin_2,PIRSF000606,7.2e-32,109.3,0,2.1e-31,107.8,0,GCA_003730175.1,Discoba
TPP55125.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999999e-31,108.1,0,6.3999999999999995e-31,106.2,0,GCA_003730175.1,Discoba
TPP52115.1,-,RPS6_kin_2,PIRSF000606,2.2e-31,107.7,0,3.1999999999999997e-31,107.2,0,GCA_003730175.1,Discoba
TPP44947.1,-,RPS6_kin_2,PIRSF000606,2.2e-31,107.7,0,4.3e-31,106.7,0,GCA_003730175.1,Discoba
TPP43407.1,-,RPS6_kin_2,PIRSF000606,3.5999999999999996e-31,107,0.6,3.7e-13,47.4,0,GCA_003730175.1,Discoba
TPP53413.1,-,RPS6_kin_2,PIRSF000606,4e-31,106.8,0,9e-30,102.4,0,GCA_003730175.1,Discoba
TPP45033.1,-,RPS6_kin_2,PIRSF000606,9.1e-31,105.7,0,1.9e-30,104.6,0,GCA_003730175.1,Discoba
TPP41862.1,-,RPS6_kin_2,PIRSF000606,1.3000000000000001e-30,105.1,0,4.2e-29,100.2,0,GCA_003730175.1,Discoba
TPP43986.1,-,RPS6_kin_2,PIRSF000606,2.8000000000000002e-30,104.1,0,1.2e-26,92,0,GCA_003730175.1,Discoba
TPP46136.1,-,RPS6_kin_2,PIRSF000606,3.4e-30,103.8,0,2.8999999999999997e-29,100.7,0,GCA_003730175.1,Discoba
TPP49497.1,-,RPS6_kin_2,PIRSF000606,1.1e-29,102.1,0,3.4000000000000004e-27,93.8,0,GCA_003730175.1,Discoba
TPP49500.1,-,RPS6_kin_2,PIRSF000606,1.1e-29,102.1,0,3.4000000000000004e-27,93.8,0,GCA_003730175.1,Discoba
TPP54764.1,-,RPS6_kin_2,PIRSF000606,1.8e-29,101.4,0,2.7999999999999997e-29,100.7,0,GCA_003730175.1,Discoba
TPP42210.1,-,RPS6_kin_2,PIRSF000606,5.2e-29,99.8,0,8.800000000000002e-28,95.8,0,GCA_003730175.1,Discoba
TPP52046.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000001e-28,98.5,0,2.3000000000000003e-28,97.7,0,GCA_003730175.1,Discoba
TPP45502.1,-,RPS6_kin_2,PIRSF000606,4.0000000000000003e-28,96.9,0,6.300000000000001e-28,96.3,0,GCA_003730175.1,Discoba
TPP41462.1,-,RPS6_kin_2,PIRSF000606,1e-27,95.5,0,8.7e-21,72.7,0,GCA_003730175.1,Discoba
TPP53330.1,-,RPS6_kin_2,PIRSF000606,1.5e-27,95,0,1.1e-26,92.1,0,GCA_003730175.1,Discoba
TPP54663.1,-,RPS6_kin_2,PIRSF000606,1.5e-27,95,0,1.1e-26,92.1,0,GCA_003730175.1,Discoba
TPP53888.1,-,RPS6_kin_2,PIRSF000606,2.5e-27,94.3,0,1.3e-21,75.4,0,GCA_003730175.1,Discoba
TPP44976.1,-,RPS6_kin_2,PIRSF000606,3.1000000000000002e-27,94,0.4,1.4e-26,91.8,0.4,GCA_003730175.1,Discoba
TPP39795.1,-,RPS6_kin_2,PIRSF000606,3.7e-27,93.7,0,6.6e-26,89.6,0,GCA_003730175.1,Discoba
TPP46054.1,-,RPS6_kin_2,PIRSF000606,3.8e-27,93.7,0,7.4e-27,92.7,0,GCA_003730175.1,Discoba
TPP43309.1,-,RPS6_kin_2,PIRSF000606,5.2e-27,93.2,0,6.7e-27,92.9,0,GCA_003730175.1,Discoba
TPP39798.1,-,RPS6_kin_2,PIRSF000606,7.300000000000001e-27,92.7,0,1.8e-23,81.5,0,GCA_003730175.1,Discoba
TPP42351.1,-,RPS6_kin_2,PIRSF000606,7.5e-27,92.7,0,1.7e-14,51.8,0,GCA_003730175.1,Discoba
TPP43980.1,-,RPS6_kin_2,PIRSF000606,9e-27,92.5,0,3.8e-26,90.4,0,GCA_003730175.1,Discoba
TPP51578.1,-,RPS6_kin_2,PIRSF000606,1.4e-26,91.8,1.4,5.9e-25,86.4,1.4,GCA_003730175.1,Discoba
TPP40871.1,-,RPS6_kin_2,PIRSF000606,1.6e-26,91.6,3.9,8.6e-19,66.1,0.1,GCA_003730175.1,Discoba
TPP51845.1,-,RPS6_kin_2,PIRSF000606,1.7e-26,91.5,0,7.000000000000001e-24,82.9,0,GCA_003730175.1,Discoba
TPP52633.1,-,RPS6_kin_2,PIRSF000606,2.7e-26,90.9,0,2.1e-23,81.3,0,GCA_003730175.1,Discoba
TPP41822.1,-,RPS6_kin_2,PIRSF000606,4.7e-26,90.1,0,3.2e-20,70.8,0,GCA_003730175.1,Discoba
TPP46895.1,-,RPS6_kin_2,PIRSF000606,8.8e-26,89.2,0,5.3e-14,50.2,0,GCA_003730175.1,Discoba
TPP55506.1,-,RPS6_kin_2,PIRSF000606,9.999999999999999e-26,88.9,0,1.0000000000000001e-24,85.6,0,GCA_003730175.1,Discoba
TPP40870.1,-,RPS6_kin_2,PIRSF000606,1.8e-25,88.2,0,2.8e-25,87.5,0,GCA_003730175.1,Discoba
TPP47024.1,-,RPS6_kin_2,PIRSF000606,1.9e-25,88.1,0,1.0999999999999998e-24,85.6,0,GCA_003730175.1,Discoba
TPP54762.1,-,RPS6_kin_2,PIRSF000606,1.9999999999999998e-25,88,0,8.6e-22,76,0,GCA_003730175.1,Discoba
TPP41864.1,-,RPS6_kin_2,PIRSF000606,2.1e-25,88,0,2.9e-25,87.5,0,GCA_003730175.1,Discoba
TPP43467.1,-,RPS6_kin_2,PIRSF000606,2.6999999999999997e-25,87.6,0,5.9e-23,79.8,0,GCA_003730175.1,Discoba
TPP43243.1,-,RPS6_kin_2,PIRSF000606,4.7e-25,86.8,0,3.5e-23,80.6,0,GCA_003730175.1,Discoba
TPP40992.1,-,RPS6_kin_2,PIRSF000606,6e-25,86.4,0,2.8e-15,54.4,0,GCA_003730175.1,Discoba
TPP50436.1,-,RPS6_kin_2,PIRSF000606,6.6e-25,86.3,0,1.3e-20,72.1,0,GCA_003730175.1,Discoba
TPP50665.1,-,RPS6_kin_2,PIRSF000606,8.899999999999999e-25,85.8,0,1.2999999999999998e-24,85.3,0,GCA_003730175.1,Discoba
TPP44163.1,-,RPS6_kin_2,PIRSF000606,1.3999999999999999e-24,85.2,0,2.0000000000000002e-24,84.7,0,GCA_003730175.1,Discoba
TPP52083.1,-,RPS6_kin_2,PIRSF000606,2.4e-24,84.4,0,6.6e-15,53.2,0,GCA_003730175.1,Discoba
TPP47195.1,-,RPS6_kin_2,PIRSF000606,3.1999999999999998e-24,84,0,2.8e-21,74.3,0,GCA_003730175.1,Discoba
TPP47932.1,-,RPS6_kin_2,PIRSF000606,3.7999999999999995e-24,83.8,0,1.7e-23,81.6,0,GCA_003730175.1,Discoba
TPP48092.1,-,RPS6_kin_2,PIRSF000606,5.5999999999999996e-24,83.2,0.4,1e-7,29.4,0.2,GCA_003730175.1,Discoba
TPP53435.1,-,RPS6_kin_2,PIRSF000606,8.499999999999999e-24,82.6,0,2.8000000000000003e-23,80.9,0,GCA_003730175.1,Discoba
TPP46366.1,-,RPS6_kin_2,PIRSF000606,9.899999999999999e-24,82.4,0,1.3e-21,75.4,0,GCA_003730175.1,Discoba
TPP43004.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-23,82.3,0,1.9e-13,48.4,0.3,GCA_003730175.1,Discoba
TPP42017.1,-,RPS6_kin_2,PIRSF000606,2.8000000000000003e-23,80.9,0,8.8e-15,52.8,0,GCA_003730175.1,Discoba
TPP55315.1,-,RPS6_kin_2,PIRSF000606,3.1e-23,80.8,0,1.6000000000000002e-22,78.4,0,GCA_003730175.1,Discoba
TPP40571.1,-,RPS6_kin_2,PIRSF000606,3.8e-23,80.5,0,2.6e-19,67.8,0,GCA_003730175.1,Discoba
TPP55116.1,-,RPS6_kin_2,PIRSF000606,5.3e-23,80,0,1e-22,79,0,GCA_003730175.1,Discoba
TPP54701.1,-,RPS6_kin_2,PIRSF000606,5.7e-23,79.9,0,2.9e-22,77.5,0,GCA_003730175.1,Discoba
TPP50863.1,-,RPS6_kin_2,PIRSF000606,8.4e-23,79.3,0,2.4e-21,74.5,0,GCA_003730175.1,Discoba
TPP45309.1,-,RPS6_kin_2,PIRSF000606,1.1e-22,78.9,0.2,1.2e-20,72.2,0.1,GCA_003730175.1,Discoba
TPP48879.1,-,RPS6_kin_2,PIRSF000606,1.2e-22,78.9,0,2.7e-22,77.7,0,GCA_003730175.1,Discoba
TPP46379.1,-,RPS6_kin_2,PIRSF000606,1.6000000000000002e-22,78.4,0,2.7e-22,77.6,0,GCA_003730175.1,Discoba
TPP54750.1,-,RPS6_kin_2,PIRSF000606,1.8000000000000001e-22,78.2,0.1,3.2e-21,74.1,0.1,GCA_003730175.1,Discoba
TPP55455.1,-,RPS6_kin_2,PIRSF000606,1.9e-22,78.1,0,1.8e-21,74.9,0,GCA_003730175.1,Discoba
TPP53460.1,-,RPS6_kin_2,PIRSF000606,3.5000000000000005e-22,77.3,0,1.2e-12,45.7,0,GCA_003730175.1,Discoba
TPP46175.1,-,RPS6_kin_2,PIRSF000606,5.1e-22,76.7,0,1.5e-11,42.1,0,GCA_003730175.1,Discoba
TPP42902.1,-,RPS6_kin_2,PIRSF000606,5.2e-22,76.7,0,1.6e-21,75.1,0,GCA_003730175.1,Discoba
TPP50023.1,-,RPS6_kin_2,PIRSF000606,7.800000000000001e-22,76.1,0,1.5e-20,71.9,0,GCA_003730175.1,Discoba
TPP45485.1,-,RPS6_kin_2,PIRSF000606,9.200000000000001e-22,75.9,0.1,9.9e-17,59.2,0,GCA_003730175.1,Discoba
TPP39813.1,-,RPS6_kin_2,PIRSF000606,1.3e-21,75.4,0,2.3e-15,54.7,0,GCA_003730175.1,Discoba
TPP48840.1,-,RPS6_kin_2,PIRSF000606,3.2e-21,74.1,0,8.1e-13,46.3,0,GCA_003730175.1,Discoba
TPP41735.1,-,RPS6_kin_2,PIRSF000606,6e-21,73.2,0.1,7.8e-21,72.8,0.1,GCA_003730175.1,Discoba
TPP53101.1,-,RPS6_kin_2,PIRSF000606,6.4e-21,73.1,0,3.1e-20,70.8,0,GCA_003730175.1,Discoba
TPP55478.1,-,RPS6_kin_2,PIRSF000606,6.6e-21,73.1,0,2e-20,71.4,0,GCA_003730175.1,Discoba
