tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
GIL93957.1,-,RPS6_kin_2,PIRSF000606,1.6e-16,60,0,9.3e-8,31,0,GCA_019650255.1,Chlorophyta
GIL93955.1,-,RPS6_kin_2,PIRSF000606,1.8e-16,59.8,0,2.1e-7,29.8,0,GCA_019650255.1,Chlorophyta
GIM13262.1,-,RPS6_kin_2,PIRSF000606,2.2e-16,59.5,0,6.5e-11,41.4,0,GCA_019650255.1,Chlorophyta
GIL96603.1,-,RPS6_kin_2,PIRSF000606,2.4e-16,59.4,0,3.4e-16,58.9,0,GCA_019650255.1,Chlorophyta
GIM16060.1,-,RPS6_kin_2,PIRSF000606,3.1e-16,59,0,1.1e-7,30.7,0,GCA_019650255.1,Chlorophyta
GIM11573.1,-,RPS6_kin_2,PIRSF000606,3.2e-16,59,0,4.9e-15,55.1,0.1,GCA_019650255.1,Chlorophyta
GIM12730.1,-,RPS6_kin_2,PIRSF000606,3.2e-16,59,0,8.9e-11,41,0,GCA_019650255.1,Chlorophyta
GIM07556.1,-,RPS6_kin_2,PIRSF000606,3.8e-16,58.8,0,7.9e-15,54.4,0,GCA_019650255.1,Chlorophyta
GIM17159.1,-,RPS6_kin_2,PIRSF000606,4e-16,58.7,0,2e-13,49.7,0,GCA_019650255.1,Chlorophyta
GIL96578.1,-,RPS6_kin_2,PIRSF000606,4e-16,58.7,0,2.7e-15,55.9,0,GCA_019650255.1,Chlorophyta
GIM15647.1,-,RPS6_kin_2,PIRSF000606,4e-16,58.7,0,1.9e-14,53.1,0,GCA_019650255.1,Chlorophyta
GIM09950.1,-,RPS6_kin_2,PIRSF000606,5.6e-16,58.2,0,4.2e-13,48.7,0,GCA_019650255.1,Chlorophyta
GIL97327.1,-,RPS6_kin_2,PIRSF000606,5.8e-16,58.1,0,9.4e-15,54.1,0,GCA_019650255.1,Chlorophyta
GIM04027.1,-,RPS6_kin_2,PIRSF000606,5.9e-16,58.1,0,9.9e-15,54.1,0,GCA_019650255.1,Chlorophyta
GIM00729.1,-,RPS6_kin_2,PIRSF000606,6.4e-16,58,0,1.8e-14,53.2,0,GCA_019650255.1,Chlorophyta
GIM04023.1,-,RPS6_kin_2,PIRSF000606,6.6e-16,57.9,0,1.3e-15,57,0,GCA_019650255.1,Chlorophyta
GIM08856.1,-,RPS6_kin_2,PIRSF000606,8.7e-16,57.6,0,5.9e-8,31.7,0,GCA_019650255.1,Chlorophyta
GIL95526.1,-,RPS6_kin_2,PIRSF000606,9.8e-16,57.4,0,2.3e-15,56.1,0,GCA_019650255.1,Chlorophyta
GIM04208.1,-,RPS6_kin_2,PIRSF000606,1e-15,57.3,0,7.1e-7,28.1,0,GCA_019650255.1,Chlorophyta
GIM03226.1,-,RPS6_kin_2,PIRSF000606,1.3e-15,57,0,1.3e-7,30.5,0,GCA_019650255.1,Chlorophyta
GIM15649.1,-,RPS6_kin_2,PIRSF000606,1.6e-15,56.6,0,2e-15,56.3,0,GCA_019650255.1,Chlorophyta
GIM04721.1,-,RPS6_kin_2,PIRSF000606,1.7e-15,56.6,0,2.7e-14,52.6,0,GCA_019650255.1,Chlorophyta
GIM04024.1,-,RPS6_kin_2,PIRSF000606,2.1e-15,56.3,0,2.6e-15,56,0,GCA_019650255.1,Chlorophyta
GIL99926.1,-,RPS6_kin_2,PIRSF000606,2.4e-15,56.1,0,3.6e-15,55.5,0,GCA_019650255.1,Chlorophyta
GIL94089.1,-,RPS6_kin_2,PIRSF000606,2.6e-15,56,0,5.7e-15,54.9,0,GCA_019650255.1,Chlorophyta
GIM15648.1,-,RPS6_kin_2,PIRSF000606,3.1e-15,55.7,0,3.9e-15,55.4,0,GCA_019650255.1,Chlorophyta
GIM00077.1,-,RPS6_kin_2,PIRSF000606,3.3e-15,55.6,0,6.2e-15,54.7,0,GCA_019650255.1,Chlorophyta
GIM00544.1,-,RPS6_kin_2,PIRSF000606,4e-15,55.4,0,1.2e-14,53.8,0,GCA_019650255.1,Chlorophyta
GIM00076.1,-,RPS6_kin_2,PIRSF000606,4.2e-15,55.3,0,7.4e-15,54.5,0,GCA_019650255.1,Chlorophyta
GIM07966.1,-,RPS6_kin_2,PIRSF000606,4.5e-15,55.2,0,4.5e-15,55.2,0,GCA_019650255.1,Chlorophyta
GIM07965.1,-,RPS6_kin_2,PIRSF000606,4.6e-15,55.2,0,4.6e-15,55.2,0,GCA_019650255.1,Chlorophyta
GIM00075.1,-,RPS6_kin_2,PIRSF000606,4.7e-15,55.1,0,8.4e-15,54.3,0,GCA_019650255.1,Chlorophyta
GIL95223.1,-,RPS6_kin_2,PIRSF000606,5e-15,55,0,8.7e-15,54.3,0,GCA_019650255.1,Chlorophyta
GIM04298.1,-,RPS6_kin_2,PIRSF000606,5.6e-15,54.9,0,1e-14,54,0,GCA_019650255.1,Chlorophyta
GIM03956.1,-,RPS6_kin_2,PIRSF000606,5.8e-15,54.8,0,6.8e-14,51.3,0,GCA_019650255.1,Chlorophyta
GIL94088.1,-,RPS6_kin_2,PIRSF000606,6.2e-15,54.7,0,1.8e-14,53.2,0,GCA_019650255.1,Chlorophyta
GIL95294.1,-,RPS6_kin_2,PIRSF000606,6.5e-15,54.7,0.4,2.9e-14,52.5,0,GCA_019650255.1,Chlorophyta
GIL96560.1,-,RPS6_kin_2,PIRSF000606,6.6e-15,54.7,0,2.8e-8,32.7,0,GCA_019650255.1,Chlorophyta
GIM07775.1,-,RPS6_kin_2,PIRSF000606,6.7e-15,54.6,0,1e-14,54,0,GCA_019650255.1,Chlorophyta
GIM02708.1,-,RPS6_kin_2,PIRSF000606,7.1e-15,54.5,0,1.5e-10,40.3,0,GCA_019650255.1,Chlorophyta
GIM03839.1,-,RPS6_kin_2,PIRSF000606,7.8e-15,54.4,0.7,1.3e-13,50.4,0.2,GCA_019650255.1,Chlorophyta
GIM07977.1,-,RPS6_kin_2,PIRSF000606,8.2e-15,54.3,0,3.4e-12,45.7,0.1,GCA_019650255.1,Chlorophyta
GIM07542.1,-,RPS6_kin_2,PIRSF000606,8.5e-15,54.3,0,1e-13,50.7,0,GCA_019650255.1,Chlorophyta
GIL95024.1,-,RPS6_kin_2,PIRSF000606,1.2e-14,53.8,0,3.4e-14,52.3,0,GCA_019650255.1,Chlorophyta
GIL99856.1,-,RPS6_kin_2,PIRSF000606,1.2e-14,53.8,0,2.1e-14,53,0,GCA_019650255.1,Chlorophyta
GIM08470.1,-,RPS6_kin_2,PIRSF000606,1.3e-14,53.7,0,1e-6,27.6,0,GCA_019650255.1,Chlorophyta
GIL97154.1,-,RPS6_kin_2,PIRSF000606,1.3e-14,53.6,0,3.6e-14,52.2,0,GCA_019650255.1,Chlorophyta
GIM05581.1,-,RPS6_kin_2,PIRSF000606,1.6e-14,53.3,0,4e-14,52.1,0,GCA_019650255.1,Chlorophyta
GIM05613.1,-,RPS6_kin_2,PIRSF000606,1.8e-14,53.2,0,5.6e-14,51.6,0,GCA_019650255.1,Chlorophyta
GIL95748.1,-,RPS6_kin_2,PIRSF000606,2e-14,53,0,2.8e-12,46,0,GCA_019650255.1,Chlorophyta
GIL95747.1,-,RPS6_kin_2,PIRSF000606,2.6e-14,52.7,0,3.2e-12,45.8,0,GCA_019650255.1,Chlorophyta
GIL99259.1,-,RPS6_kin_2,PIRSF000606,2.7e-14,52.6,0,2.9e-14,52.5,0,GCA_019650255.1,Chlorophyta
GIL95746.1,-,RPS6_kin_2,PIRSF000606,2.7e-14,52.6,0,3.3e-12,45.7,0,GCA_019650255.1,Chlorophyta
GIM14433.1,-,RPS6_kin_2,PIRSF000606,3.3e-14,52.3,0,4.7e-7,28.7,0,GCA_019650255.1,Chlorophyta
GIM03580.1,-,RPS6_kin_2,PIRSF000606,3.7e-14,52.2,0,6.3e-14,51.4,0,GCA_019650255.1,Chlorophyta
GIM14434.1,-,RPS6_kin_2,PIRSF000606,3.7e-14,52.2,0,4.8e-7,28.6,0,GCA_019650255.1,Chlorophyta
GIM09796.1,-,RPS6_kin_2,PIRSF000606,4.4e-14,51.9,0,2.9e-7,29.4,0,GCA_019650255.1,Chlorophyta
GIL96637.1,-,RPS6_kin_2,PIRSF000606,4.4e-14,51.9,0,8.7e-8,31.1,0,GCA_019650255.1,Chlorophyta
GIL96638.1,-,RPS6_kin_2,PIRSF000606,4.6e-14,51.9,0,8.9e-8,31.1,0,GCA_019650255.1,Chlorophyta
GIL97338.1,-,RPS6_kin_2,PIRSF000606,4.7e-14,51.8,0,2.6e-13,49.4,0,GCA_019650255.1,Chlorophyta
GIM09795.1,-,RPS6_kin_2,PIRSF000606,4.8e-14,51.8,0,3e-7,29.3,0,GCA_019650255.1,Chlorophyta
GIM14901.1,-,RPS6_kin_2,PIRSF000606,5.4e-14,51.6,0,7.5e-14,51.2,0,GCA_019650255.1,Chlorophyta
GIM11312.1,-,RPS6_kin_2,PIRSF000606,5.4e-14,51.6,0,9.1e-12,44.3,0,GCA_019650255.1,Chlorophyta
GIL96636.1,-,RPS6_kin_2,PIRSF000606,5.6e-14,51.6,0,9.8e-8,30.9,0,GCA_019650255.1,Chlorophyta
GIL97155.1,-,RPS6_kin_2,PIRSF000606,6e-14,51.5,0,1.6e-13,50,0,GCA_019650255.1,Chlorophyta
GIM00739.1,-,RPS6_kin_2,PIRSF000606,6e-14,51.5,0,1.5e-13,50.2,0,GCA_019650255.1,Chlorophyta
GIM00738.1,-,RPS6_kin_2,PIRSF000606,6e-14,51.5,0,1.5e-13,50.2,0,GCA_019650255.1,Chlorophyta
GIM14028.1,-,RPS6_kin_2,PIRSF000606,8.7e-14,50.9,0,1.4e-13,50.3,0,GCA_019650255.1,Chlorophyta
GIM01666.1,-,RPS6_kin_2,PIRSF000606,9.7e-14,50.8,0,1.8e-7,30.1,0,GCA_019650255.1,Chlorophyta
GIM16177.1,-,RPS6_kin_2,PIRSF000606,1e-13,50.7,0,8e-12,44.5,0,GCA_019650255.1,Chlorophyta
GIM03836.1,-,RPS6_kin_2,PIRSF000606,1e-13,50.7,0.8,5.2e-13,48.4,0.2,GCA_019650255.1,Chlorophyta
GIL98299.1,-,RPS6_kin_2,PIRSF000606,1.8e-13,49.9,0,6.1e-13,48.1,0,GCA_019650255.1,Chlorophyta
GIM13454.1,-,RPS6_kin_2,PIRSF000606,2.1e-13,49.7,0,4.9e-13,48.5,0,GCA_019650255.1,Chlorophyta
GIM00440.1,-,RPS6_kin_2,PIRSF000606,2.6e-13,49.4,0,1.2e-12,47.2,0,GCA_019650255.1,Chlorophyta
GIL96230.1,-,RPS6_kin_2,PIRSF000606,3e-13,49.2,0,1.7e-8,33.4,0,GCA_019650255.1,Chlorophyta
GIM04095.1,-,RPS6_kin_2,PIRSF000606,3.1e-13,49.1,0.2,2.1e-5,23.3,0,GCA_019650255.1,Chlorophyta
GIM04094.1,-,RPS6_kin_2,PIRSF000606,3.5e-13,48.9,0.2,2.2e-5,23.2,0,GCA_019650255.1,Chlorophyta
GIL96987.1,-,RPS6_kin_2,PIRSF000606,3.6e-13,48.9,0,1.1e-12,47.3,0,GCA_019650255.1,Chlorophyta
GIM10510.1,-,RPS6_kin_2,PIRSF000606,3.9e-13,48.8,0,3.2e-7,29.2,0,GCA_019650255.1,Chlorophyta
GIM05799.1,-,RPS6_kin_2,PIRSF000606,4.1e-13,48.7,0,6.1e-12,44.8,0,GCA_019650255.1,Chlorophyta
GIM05798.1,-,RPS6_kin_2,PIRSF000606,4.2e-13,48.7,0,6.2e-12,44.8,0,GCA_019650255.1,Chlorophyta
GIM04093.1,-,RPS6_kin_2,PIRSF000606,4.7e-13,48.5,0.2,2.4e-5,23,0,GCA_019650255.1,Chlorophyta
GIM00558.1,-,RPS6_kin_2,PIRSF000606,4.7e-13,48.5,0,7e-13,48,0,GCA_019650255.1,Chlorophyta
GIM13070.1,-,RPS6_kin_2,PIRSF000606,5e-13,48.4,0,7.9e-13,47.8,0,GCA_019650255.1,Chlorophyta
GIM14021.1,-,RPS6_kin_2,PIRSF000606,5.4e-13,48.3,0,9.3e-7,27.7,0,GCA_019650255.1,Chlorophyta
GIM01665.1,-,RPS6_kin_2,PIRSF000606,5.6e-13,48.3,0,3.6e-7,29.1,0,GCA_019650255.1,Chlorophyta
GIM13632.1,-,RPS6_kin_2,PIRSF000606,5.8e-13,48.2,0,7.9e-13,47.8,0,GCA_019650255.1,Chlorophyta
GIM14430.1,-,RPS6_kin_2,PIRSF000606,6.1e-13,48.2,0,1.4e-6,27.1,0,GCA_019650255.1,Chlorophyta
GIM14431.1,-,RPS6_kin_2,PIRSF000606,6.5e-13,48,0,1.5e-6,27,0,GCA_019650255.1,Chlorophyta
GIM07473.1,-,RPS6_kin_2,PIRSF000606,7.3e-13,47.9,0,1.2e-12,47.1,0,GCA_019650255.1,Chlorophyta
GIM14020.1,-,RPS6_kin_2,PIRSF000606,7.4e-13,47.9,0,1.1e-6,27.5,0,GCA_019650255.1,Chlorophyta
GIM09982.1,-,RPS6_kin_2,PIRSF000606,7.6e-13,47.8,0,6.5e-12,44.7,0,GCA_019650255.1,Chlorophyta
GIM09866.1,-,RPS6_kin_2,PIRSF000606,9e-13,47.6,0,6.1e-11,41.5,0,GCA_019650255.1,Chlorophyta
GIM11605.1,-,RPS6_kin_2,PIRSF000606,9.2e-13,47.6,0,1.6e-11,43.5,0,GCA_019650255.1,Chlorophyta
GIL99409.1,-,RPS6_kin_2,PIRSF000606,9.5e-13,47.5,0,5.9e-7,28.4,0,GCA_019650255.1,Chlorophyta
GIM16228.1,-,RPS6_kin_2,PIRSF000606,9.9e-13,47.4,0,1.5e-12,46.9,0,GCA_019650255.1,Chlorophyta
GIM06844.1,-,RPS6_kin_2,PIRSF000606,1.2e-12,47.2,0,1.3e-5,23.9,0,GCA_019650255.1,Chlorophyta
GIL93958.1,-,RPS6_kin_2,PIRSF000606,1.3e-12,47,0,1.1e-5,24.2,0,GCA_019650255.1,Chlorophyta
GIM09991.1,-,RPS6_kin_2,PIRSF000606,1.4e-12,47,0,1.9e-11,43.2,0,GCA_019650255.1,Chlorophyta
GIM06877.1,-,RPS6_kin_2,PIRSF000606,1.5e-12,46.9,0,2.2e-12,46.3,0,GCA_019650255.1,Chlorophyta
GIL98858.1,-,RPS6_kin_2,PIRSF000606,1.9e-12,46.5,0,3.3e-12,45.7,0,GCA_019650255.1,Chlorophyta
GIL97169.1,-,RPS6_kin_2,PIRSF000606,2.4e-12,46.2,0,8e-5,21.3,0,GCA_019650255.1,Chlorophyta
GIM09632.1,-,RPS6_kin_2,PIRSF000606,2.4e-12,46.2,0,3.3e-12,45.7,0,GCA_019650255.1,Chlorophyta
GIL97177.1,-,RPS6_kin_2,PIRSF000606,2.4e-12,46.2,0,4.6e-6,25.4,0,GCA_019650255.1,Chlorophyta
GIM10526.1,-,RPS6_kin_2,PIRSF000606,2.8e-12,46,0,6.4e-12,44.8,0,GCA_019650255.1,Chlorophyta
GIM13637.1,-,RPS6_kin_2,PIRSF000606,2.8e-12,46,0,3.8e-12,45.5,0,GCA_019650255.1,Chlorophyta
GIM01289.1,-,RPS6_kin_2,PIRSF000606,2.9e-12,45.9,0,2.4e-10,39.6,0,GCA_019650255.1,Chlorophyta
GIM15238.1,-,RPS6_kin_2,PIRSF000606,3.4e-12,45.7,0.1,1.1e-10,40.6,0,GCA_019650255.1,Chlorophyta
GIM15842.1,-,RPS6_kin_2,PIRSF000606,3.5e-12,45.7,0,1.2e-6,27.3,0,GCA_019650255.1,Chlorophyta
GIM10524.1,-,RPS6_kin_2,PIRSF000606,3.6e-12,45.6,0,7.8e-12,44.5,0,GCA_019650255.1,Chlorophyta
GIM10525.1,-,RPS6_kin_2,PIRSF000606,3.7e-12,45.6,0,8.1e-12,44.4,0,GCA_019650255.1,Chlorophyta
GIM12829.1,-,RPS6_kin_2,PIRSF000606,4e-12,45.5,0,1.8e-6,26.8,0,GCA_019650255.1,Chlorophyta
GIM14292.1,-,RPS6_kin_2,PIRSF000606,4.6e-12,45.2,0,6.6e-12,44.7,0,GCA_019650255.1,Chlorophyta
GIL95231.1,-,RPS6_kin_2,PIRSF000606,5.5e-12,45,0,3.9e-5,22.3,0,GCA_019650255.1,Chlorophyta
GIM12379.1,-,RPS6_kin_2,PIRSF000606,5.5e-12,45,0,8.5e-12,44.4,0,GCA_019650255.1,Chlorophyta
GIM06515.1,-,RPS6_kin_2,PIRSF000606,6.1e-12,44.8,0,7.4e-12,44.6,0,GCA_019650255.1,Chlorophyta
GIM01474.1,-,RPS6_kin_2,PIRSF000606,6.5e-12,44.7,0,2.9e-11,42.6,0,GCA_019650255.1,Chlorophyta
GIM01473.1,-,RPS6_kin_2,PIRSF000606,8.1e-12,44.4,0,3.4e-11,42.4,0,GCA_019650255.1,Chlorophyta
GIL93960.1,-,RPS6_kin_2,PIRSF000606,8.5e-12,44.4,0,2.6e-6,26.2,0,GCA_019650255.1,Chlorophyta
GIM06842.1,-,RPS6_kin_2,PIRSF000606,1.1e-11,43.9,0,1e-10,40.8,0,GCA_019650255.1,Chlorophyta
GIM01472.1,-,RPS6_kin_2,PIRSF000606,1.2e-11,43.9,0,4.4e-11,42,0,GCA_019650255.1,Chlorophyta
GIL95759.1,-,RPS6_kin_2,PIRSF000606,1.5e-11,43.6,0,4.7e-5,22.1,0,GCA_019650255.1,Chlorophyta
GIL95401.1,-,RPS6_kin_2,PIRSF000606,1.7e-11,43.4,0.1,1.8e-10,40,0.1,GCA_019650255.1,Chlorophyta
GIM15237.1,-,RPS6_kin_2,PIRSF000606,2.2e-11,43,0,8.6e-11,41,0,GCA_019650255.1,Chlorophyta
GIM09278.1,-,RPS6_kin_2,PIRSF000606,3.3e-11,42.4,0,6.1e-9,34.9,0,GCA_019650255.1,Chlorophyta
GIM08646.1,-,RPS6_kin_2,PIRSF000606,3.8e-11,42.2,0,7.5e-11,41.2,0,GCA_019650255.1,Chlorophyta
GIM12830.1,-,RPS6_kin_2,PIRSF000606,4.5e-11,42,0,1.8e-6,26.8,0,GCA_019650255.1,Chlorophyta
GIM15236.1,-,RPS6_kin_2,PIRSF000606,4.6e-11,42,0,1.6e-10,40.1,0,GCA_019650255.1,Chlorophyta
GIM17165.1,-,RPS6_kin_2,PIRSF000606,6.5e-11,41.4,0,5.6e-10,38.4,0,GCA_019650255.1,Chlorophyta
GIM05771.1,-,RPS6_kin_2,PIRSF000606,7.8e-11,41.2,0.1,7.9e-6,24.6,0,GCA_019650255.1,Chlorophyta
GIM15789.1,-,RPS6_kin_2,PIRSF000606,7.9e-11,41.2,0,1e-9,37.5,0,GCA_019650255.1,Chlorophyta
GIM05772.1,-,RPS6_kin_2,PIRSF000606,8.4e-11,41.1,0.1,8.2e-6,24.6,0,GCA_019650255.1,Chlorophyta
GIL95761.1,-,RPS6_kin_2,PIRSF000606,1.2e-10,40.6,0,8.8e-5,21.2,0,GCA_019650255.1,Chlorophyta
GIL93965.1,-,RPS6_kin_2,PIRSF000606,1.4e-10,40.4,0,2.3e-10,39.6,0,GCA_019650255.1,Chlorophyta
GIM03231.1,-,RPS6_kin_2,PIRSF000606,1.6e-10,40.1,0.1,5.2e-10,38.5,0,GCA_019650255.1,Chlorophyta
GIM16406.1,-,RPS6_kin_2,PIRSF000606,2.6e-10,39.4,0,1.1e-9,37.4,0,GCA_019650255.1,Chlorophyta
GIM02162.1,-,RPS6_kin_2,PIRSF000606,2.9e-10,39.3,0,3.4e-10,39.1,0,GCA_019650255.1,Chlorophyta
GIL93963.1,-,RPS6_kin_2,PIRSF000606,4.1e-10,38.8,0,8e-10,37.8,0,GCA_019650255.1,Chlorophyta
GIM16057.1,-,RPS6_kin_2,PIRSF000606,4.4e-10,38.7,0,4.8e-9,35.3,0,GCA_019650255.1,Chlorophyta
GIL94825.1,-,RPS6_kin_2,PIRSF000606,7.6e-10,37.9,0,1e-9,37.5,0,GCA_019650255.1,Chlorophyta
GIM11258.1,-,RPS6_kin_2,PIRSF000606,9.1e-10,37.6,0,1.5e-9,36.9,0,GCA_019650255.1,Chlorophyta
GIM16405.1,-,RPS6_kin_2,PIRSF000606,1e-9,37.5,0,3.9e-9,35.6,0,GCA_019650255.1,Chlorophyta
GIM01873.1,-,RPS6_kin_2,PIRSF000606,1.2e-9,37.3,0,1.6e-9,36.8,0,GCA_019650255.1,Chlorophyta
GIL95866.1,-,RPS6_kin_2,PIRSF000606,1.4e-9,37,0,0.0021,16.6,0,GCA_019650255.1,Chlorophyta
GIM16404.1,-,RPS6_kin_2,PIRSF000606,1.5e-9,36.9,0,5e-9,35.2,0,GCA_019650255.1,Chlorophyta
GIM13252.1,-,RPS6_kin_2,PIRSF000606,1.8e-9,36.7,0,4e-8,32.2,0,GCA_019650255.1,Chlorophyta
GIL94629.1,-,RPS6_kin_2,PIRSF000606,2.1e-9,36.4,0,2.4e-8,33,0,GCA_019650255.1,Chlorophyta
GIM04706.1,-,RPS6_kin_2,PIRSF000606,2.7e-9,36.1,0,2.2e-8,33.1,0,GCA_019650255.1,Chlorophyta
GIL95865.1,-,RPS6_kin_2,PIRSF000606,3.1e-9,35.9,0,0.002,16.7,0,GCA_019650255.1,Chlorophyta
GIM03227.1,-,RPS6_kin_2,PIRSF000606,4.5e-9,35.4,0.1,1.7e-8,33.4,0,GCA_019650255.1,Chlorophyta
GIM00730.1,-,RPS6_kin_2,PIRSF000606,4.5e-9,35.4,0,8.6e-9,34.4,0,GCA_019650255.1,Chlorophyta
GIM04257.1,-,RPS6_kin_2,PIRSF000606,5.3e-9,35.1,0,7.5e-9,34.6,0,GCA_019650255.1,Chlorophyta
GIL96775.1,-,RPS6_kin_2,PIRSF000606,9.6e-9,34.3,0,0.0022,16.6,0,GCA_019650255.1,Chlorophyta
GIM08471.1,-,RPS6_kin_2,PIRSF000606,1.1e-8,34.1,0,8.7e-6,24.5,0,GCA_019650255.1,Chlorophyta
GIM15041.1,-,RPS6_kin_2,PIRSF000606,1.2e-8,33.9,0.1,1.1e-7,30.7,0,GCA_019650255.1,Chlorophyta
GIM10777.1,-,RPS6_kin_2,PIRSF000606,1.6e-8,33.5,0.2,4.7e-8,32,0,GCA_019650255.1,Chlorophyta
GIL94116.1,-,RPS6_kin_2,PIRSF000606,1.6e-8,33.5,0.2,4.1e-4,19,0,GCA_019650255.1,Chlorophyta
GIM08760.1,-,RPS6_kin_2,PIRSF000606,2.1e-8,33.1,0,0.00093000000000000005,17.8,0,GCA_019650255.1,Chlorophyta
GIM15048.1,-,RPS6_kin_2,PIRSF000606,2.6e-8,32.8,0,4e-8,32.2,0,GCA_019650255.1,Chlorophyta
GIM11830.1,-,RPS6_kin_2,PIRSF000606,3.5e-8,32.4,0,5.1e-8,31.9,0,GCA_019650255.1,Chlorophyta
GIL95555.1,-,RPS6_kin_2,PIRSF000606,6e-8,31.6,0,6.5e-8,31.5,0,GCA_019650255.1,Chlorophyta
GIM13254.1,-,RPS6_kin_2,PIRSF000606,7.8e-8,31.3,0,8.1e-6,24.6,0,GCA_019650255.1,Chlorophyta
GIM09718.1,-,RPS6_kin_2,PIRSF000606,9.5e-8,31,1,1.1e-7,30.8,0,GCA_019650255.1,Chlorophyta
GIL99410.1,-,RPS6_kin_2,PIRSF000606,1.6e-7,30.2,0,5.7e-7,28.4,0,GCA_019650255.1,Chlorophyta
GIM06104.1,-,RPS6_kin_2,PIRSF000606,1.6e-7,30.2,0,2.5e-7,29.6,0,GCA_019650255.1,Chlorophyta
GIM16136.1,-,RPS6_kin_2,PIRSF000606,1.6e-7,30.2,0,1.9e-7,30,0,GCA_019650255.1,Chlorophyta
GIM04251.1,-,RPS6_kin_2,PIRSF000606,2.2e-7,29.8,0,2.7e-7,29.5,0,GCA_019650255.1,Chlorophyta
GIM04558.1,-,RPS6_kin_2,PIRSF000606,2.5e-7,29.6,0.1,1.7e-6,26.8,0.1,GCA_019650255.1,Chlorophyta
GIM15364.1,-,RPS6_kin_2,PIRSF000606,2.8e-7,29.4,0.2,2.7e-6,26.1,0.2,GCA_019650255.1,Chlorophyta
GIM01435.1,-,RPS6_kin_2,PIRSF000606,2.8e-7,29.4,0,0.0011,17.6,0,GCA_019650255.1,Chlorophyta
GIL95346.1,-,RPS6_kin_2,PIRSF000606,3.3e-7,29.2,0,1.3e-6,27.2,0,GCA_019650255.1,Chlorophyta
GIM13347.1,-,RPS6_kin_2,PIRSF000606,3.8e-7,29,0,4.8e-7,28.7,0,GCA_019650255.1,Chlorophyta
GIL99707.1,-,RPS6_kin_2,PIRSF000606,4e-7,28.9,0,8.1e-4,18,0,GCA_019650255.1,Chlorophyta
GIL98982.1,-,RPS6_kin_2,PIRSF000606,4.2e-7,28.9,0,5.4e-7,28.5,0,GCA_019650255.1,Chlorophyta
GIM01433.1,-,RPS6_kin_2,PIRSF000606,4.6e-7,28.7,0.1,6.1e-6,25,0.1,GCA_019650255.1,Chlorophyta
GIM01434.1,-,RPS6_kin_2,PIRSF000606,5.2e-7,28.5,0.1,6.5e-6,24.9,0.1,GCA_019650255.1,Chlorophyta
GIM00617.1,-,RPS6_kin_2,PIRSF000606,8.9e-7,27.8,0,1.4e-6,27.1,0,GCA_019650255.1,Chlorophyta
GIL95771.1,-,RPS6_kin_2,PIRSF000606,9e-7,27.7,0,1.1e-6,27.4,0,GCA_019650255.1,Chlorophyta
GIM04506.1,-,RPS6_kin_2,PIRSF000606,1.5e-6,27,0,0.0093,14.5,0,GCA_019650255.1,Chlorophyta
GIM06483.1,-,RPS6_kin_2,PIRSF000606,1.9e-6,26.7,0,4.2e-6,25.5,0,GCA_019650255.1,Chlorophyta
GIM11591.1,-,RPS6_kin_2,PIRSF000606,1.9e-6,26.7,0,2.9e-6,26.1,0,GCA_019650255.1,Chlorophyta
GIM00993.1,-,RPS6_kin_2,PIRSF000606,2.4e-6,26.4,0,3.5e-6,25.8,0,GCA_019650255.1,Chlorophyta
GIM04505.1,-,RPS6_kin_2,PIRSF000606,3.3e-6,25.9,0,0.013,14,0,GCA_019650255.1,Chlorophyta
GIM14534.1,-,RPS6_kin_2,PIRSF000606,3.8e-6,25.7,0,4.5e-6,25.4,0,GCA_019650255.1,Chlorophyta
GIM09719.1,-,RPS6_kin_2,PIRSF000606,4.5e-6,25.4,0.1,9.5e-6,24.4,0,GCA_019650255.1,Chlorophyta
GIM04096.1,-,RPS6_kin_2,PIRSF000606,4.5e-6,25.4,0,0.058,11.8,0,GCA_019650255.1,Chlorophyta
GIL95011.1,-,RPS6_kin_2,PIRSF000606,4.6e-6,25.4,0,5.3e-5,21.9,0,GCA_019650255.1,Chlorophyta
GIM06686.1,-,RPS6_kin_2,PIRSF000606,5.4e-6,25.2,0,3.9e-5,22.3,0,GCA_019650255.1,Chlorophyta
GIM11082.1,-,RPS6_kin_2,PIRSF000606,5.5e-6,25.1,0,6.8e-6,24.8,0,GCA_019650255.1,Chlorophyta
GIM07470.1,-,RPS6_kin_2,PIRSF000606,3e-5,22.7,0,1.2e-4,20.7,0,GCA_019650255.1,Chlorophyta
GIL97056.1,-,RPS6_kin_2,PIRSF000606,3.1e-5,22.6,0,0.011,14.3,0,GCA_019650255.1,Chlorophyta
GIM15040.1,-,RPS6_kin_2,PIRSF000606,3.7e-5,22.4,0,4.2e-5,22.2,0,GCA_019650255.1,Chlorophyta
GIM04032.1,-,RPS6_kin_2,PIRSF000606,4.1e-5,22.3,0,4.5e-5,22.1,0,GCA_019650255.1,Chlorophyta
GIM01290.1,-,RPS6_kin_2,PIRSF000606,4.3e-5,22.2,0,6.2e-5,21.7,0,GCA_019650255.1,Chlorophyta
GIM05664.1,-,RPS6_kin_2,PIRSF000606,4.4e-5,22.1,0,5.3e-5,21.9,0,GCA_019650255.1,Chlorophyta
