"","hit_id","query_id","hit_eval","hit_bitscore","hit_description","accn","Taxid","Species.name","Phylum.name","Group.name","Kingdom.name","Super.Group","M.Strategy","TORC2_Presence"
"1670","KAE9008069.1","Mass_AKT_Aligned",3.2e-97,335.6,"RAC family serine/threonine-protein kina","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1671","KAE9010047.1","Mass_AKT_Aligned",2.8e-87,302.6,"Serine/threonine-protein kinase [Phytoph","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1672","KAE9009996.1","Mass_AKT_Aligned",3.1e-83,289.1,"Protein kinase 2 [Phytophthora fragariae","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1673","KAE9029914.1","Mass_AKT_Aligned",1.5e-78,273.5,"Serine/threonine-protein kinase [Phytoph","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1674","KAE9004680.1","Mass_AKT_Aligned",2.6e-52,186.4,"hypothetical protein PF011_g12348 [Phyto","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1675","KAE9020837.1","Mass_AKT_Aligned",2.8e-45,163,"hypothetical protein PF011_g5216 [Phytop","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1676","KAE9027830.1","Mass_AKT_Aligned",1.5e-42,154,"Protein kinase 2 [Phytophthora fragariae","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1677","KAE9000126.1","Mass_AKT_Aligned",2e-40,147,"hypothetical protein PF011_g14325 [Phyto","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1678","KAE9026123.1","Mass_AKT_Aligned",1.8e-36,133.8,"Serine/threonine-protein kinase [Phytoph","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1679","KAE9026627.1","Mass_AKT_Aligned",2.8e-22,86.7,"cGMP-dependent protein kinase 2 [Phytoph","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1680","KAE9000372.1","Mass_AKT_Aligned",6.6e-19,75.4,"hypothetical protein PF011_g14209 [Phyto","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1681","KAE9015472.1","Mass_AKT_Aligned",1.2e-14,61.3,"hypothetical protein PF011_g7602 [Phytop","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1682","KAE9019261.1","Mass_AKT_Aligned",3.3e-14,59.8,"cAMP-dependent protein kinase catalytic","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1683","KAE9027042.1","Mass_AKT_Aligned",9.1e-10,45.1,"hypothetical protein PF011_g2228 [Phytop","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1684","KAE8981862.1","Mass_AKT_Aligned",9.9e-10,45,"hypothetical protein PF011_g21863 [Phyto","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1685","KAE9020360.1","Mass_AKT_Aligned",5.3e-08,39.2,"cAMP-dependent protein kinase catalytic","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1686","KAE8990944.1","Mass_AKT_Aligned",0.00026,26.9,"hypothetical protein PF011_g18143 [Phyto","GCA_009732925.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1687","KAE9033476.1","Mass_AKT_Aligned",2.7e-97,335.8,"RAC family serine/threonine-protein kina","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1688","KAE9033348.1","Mass_AKT_Aligned",4.5e-87,301.9,"Serine/threonine-protein kinase [Phytoph","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1689","KAE9045157.1","Mass_AKT_Aligned",1.1e-85,297.3,"hypothetical protein PR002_g2391 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1690","KAE8985169.1","Mass_AKT_Aligned",4.5e-83,288.6,"hypothetical protein PR002_g22718 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1691","KAE9036790.1","Mass_AKT_Aligned",4.1e-82,285.4,"Protein kinase 2 [Phytophthora rubi]","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1692","KAE9041455.1","Mass_AKT_Aligned",1.1e-80,280.6,"hypothetical protein PR002_g4428 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1693","KAE9020070.1","Mass_AKT_Aligned",1.5e-78,273.5,"Serine/threonine-protein kinase [Phytoph","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1694","KAE9041771.1","Mass_AKT_Aligned",2.6e-71,249.5,"hypothetical protein PR002_g4278 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1695","KAE9047933.1","Mass_AKT_Aligned",3.4e-71,249.1,"hypothetical protein PR002_g764 [Phytoph","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1696","KAE9002427.1","Mass_AKT_Aligned",4e-63,222.3,"hypothetical protein PR002_g17633 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1697","KAE9017344.1","Mass_AKT_Aligned",4.6e-63,222.1,"hypothetical protein PR002_g13416 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1698","KAE9025365.1","Mass_AKT_Aligned",3e-60,212.8,"hypothetical protein PR002_g11215 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1699","KAE9006381.1","Mass_AKT_Aligned",6e-60,211.8,"hypothetical protein PR002_g16499 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1700","KAE9011405.1","Mass_AKT_Aligned",2.1e-59,209.9,"hypothetical protein PR002_g15085 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1701","KAE9038500.1","Mass_AKT_Aligned",1.1e-52,187.7,"hypothetical protein PR002_g5992 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1702","KAE9037495.1","Mass_AKT_Aligned",6.2e-48,171.9,"hypothetical protein PR002_g6546 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1703","KAE9033424.1","Mass_AKT_Aligned",2.2e-45,163.4,"hypothetical protein PR002_g8673 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1704","KAE9045854.1","Mass_AKT_Aligned",3.1e-45,162.9,"hypothetical protein PR002_g1983 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1705","KAE9020810.1","Mass_AKT_Aligned",1.2e-44,160.9,"hypothetical protein PR002_g12427 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1706","KAE9034291.1","Mass_AKT_Aligned",1.5e-44,160.6,"hypothetical protein PR002_g8203 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1707","KAE9033371.1","Mass_AKT_Aligned",1.5e-42,154,"Protein kinase 2 [Phytophthora rubi]","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1708","KAE9026199.1","Mass_AKT_Aligned",5.1e-41,148.9,"hypothetical protein PR002_g10977 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1709","KAE9019908.1","Mass_AKT_Aligned",2.9e-40,146.4,"hypothetical protein PR002_g12670 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1710","KAE9048215.1","Mass_AKT_Aligned",2.6e-39,143.2,"cGMP-dependent protein kinase 1 [Phytoph","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1711","KAE9039595.1","Mass_AKT_Aligned",8.5e-38,138.2,"Serine/threonine-protein kinase [Phytoph","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1712","KAE8989504.1","Mass_AKT_Aligned",1.4e-34,127.5,"hypothetical protein PR002_g21422, parti","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1713","KAE9039671.1","Mass_AKT_Aligned",2.9e-26,99.9,"cGMP-dependent protein kinase 2 [Phytoph","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1714","KAE9002655.1","Mass_AKT_Aligned",8.8e-25,95,"hypothetical protein PR002_g17572 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1715","KAE9017847.1","Mass_AKT_Aligned",5.6e-23,89,"hypothetical protein PR002_g13272 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1716","KAE9044945.1","Mass_AKT_Aligned",3e-21,83.2,"cGMP-dependent protein kinase 1 [Phytoph","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1717","KAE9036556.1","Mass_AKT_Aligned",1.2e-20,81.2,"Endoplasmic reticulum mannosyl-oligosacc","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1718","KAE9004991.1","Mass_AKT_Aligned",1.9e-20,80.6,"hypothetical protein PR002_g16892 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1719","KAE9014825.1","Mass_AKT_Aligned",2.9e-19,76.6,"hypothetical protein PR002_g14115 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1720","KAE9036557.1","Mass_AKT_Aligned",6.7e-19,75.4,"Endoplasmic reticulum mannosyl-oligosacc","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1721","KAE9022931.1","Mass_AKT_Aligned",1e-17,71.5,"hypothetical protein PR002_g11854 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1722","KAE9040505.1","Mass_AKT_Aligned",1.5e-15,64.3,"cAMP-dependent protein kinase catalytic","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1723","KAE9047231.1","Mass_AKT_Aligned",1.3e-14,61.2,"hypothetical protein PR002_g1154 [Phytop","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1724","KAE8987830.1","Mass_AKT_Aligned",5.9e-10,45.7,"hypothetical protein PR002_g21937 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1725","KAE8977065.1","Mass_AKT_Aligned",1.2e-09,44.7,"hypothetical protein PR002_g25129 [Phyto","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1726","KAE8979494.1","Mass_AKT_Aligned",5.3e-08,39.2,"cAMP-dependent protein kinase catalytic","GCA_009732945.1",129364,"Phytophthora rubi","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1727","KAE9208881.1","Mass_AKT_Aligned",7.7e-97,334.4,"RAC family serine/threonine-protein kina","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1728","KAE9211017.1","Mass_AKT_Aligned",2.8e-87,302.6,"Serine/threonine-protein kinase [Phytoph","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1729","KAE9211175.1","Mass_AKT_Aligned",3.2e-83,289.1,"Protein kinase 2 [Phytophthora fragariae","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1730","KAE9235682.1","Mass_AKT_Aligned",1.6e-78,273.5,"Serine/threonine-protein kinase [Phytoph","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1731","KAE9205323.1","Mass_AKT_Aligned",2.6e-52,186.4,"hypothetical protein PF005_g13440 [Phyto","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1732","KAE9224506.1","Mass_AKT_Aligned",2.9e-45,163,"hypothetical protein PF005_g5891 [Phytop","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1733","KAE9220614.1","Mass_AKT_Aligned",2.4e-44,160,"hypothetical protein PF005_g7425 [Phytop","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1734","KAE9236533.1","Mass_AKT_Aligned",1.5e-42,154,"Protein kinase 2 [Phytophthora fragariae","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1735","KAE9200448.1","Mass_AKT_Aligned",2e-40,147,"hypothetical protein PF005_g15344 [Phyto","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1736","KAE9229879.1","Mass_AKT_Aligned",3.3e-39,142.9,"cGMP-dependent protein kinase 1 [Phytoph","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1737","KAE9230593.1","Mass_AKT_Aligned",1.8e-36,133.8,"Serine/threonine-protein kinase [Phytoph","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1738","KAE9216103.1","Mass_AKT_Aligned",2.9e-26,99.9,"cGMP-dependent protein kinase 2 [Phytoph","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1739","KAE9231704.1","Mass_AKT_Aligned",2.3e-21,83.6,"cGMP-dependent protein kinase 2 [Phytoph","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1740","KAE9204664.1","Mass_AKT_Aligned",6.8e-19,75.4,"hypothetical protein PF005_g13714 [Phyto","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1741","KAE9235790.1","Mass_AKT_Aligned",1.2e-14,61.3,"hypothetical protein PF005_g1338 [Phytop","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1742","KAE9221141.1","Mass_AKT_Aligned",3.3e-14,59.8,"cAMP-dependent protein kinase catalytic","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1743","KAE9232062.1","Mass_AKT_Aligned",1.2e-09,44.8,"hypothetical protein PF005_g2860 [Phytop","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1744","KAE9190497.1","Mass_AKT_Aligned",0.00027,26.9,"hypothetical protein PF005_g19229 [Phyto","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1745","KAE9201102.1","Mass_AKT_Aligned",0.02,20.8,"hypothetical protein PF005_g15088 [Phyto","GCA_009732985.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1746","KAE9110320.1","Mass_AKT_Aligned",3.2e-97,335.6,"RAC family serine/threonine-protein kina","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1747","KAE9119655.1","Mass_AKT_Aligned",2.8e-87,302.6,"Serine/threonine-protein kinase [Phytoph","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1748","KAE9090053.1","Mass_AKT_Aligned",3.4e-86,299,"hypothetical protein PF010_g18744 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1749","KAE9078098.1","Mass_AKT_Aligned",5.6e-84,291.6,"hypothetical protein PF010_g23260 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1750","KAE9112716.1","Mass_AKT_Aligned",3.2e-83,289.1,"Protein kinase 2 [Phytophthora fragariae","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1751","KAE9139514.1","Mass_AKT_Aligned",2.4e-80,279.5,"hypothetical protein PF010_g574 [Phytoph","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1752","KAE9137997.1","Mass_AKT_Aligned",1.5e-78,273.5,"Serine/threonine-protein kinase [Phytoph","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1753","KAE9139515.1","Mass_AKT_Aligned",8.5e-72,251.1,"RAC family serine/threonine-protein kina","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1754","KAE9119902.1","Mass_AKT_Aligned",3.5e-71,249.1,"hypothetical protein PF010_g7696 [Phytop","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1755","KAE9111616.1","Mass_AKT_Aligned",4.4e-71,248.8,"hypothetical protein PF010_g10748 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1756","KAE9111427.1","Mass_AKT_Aligned",1.1e-64,227.5,"hypothetical protein PF010_g10802 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1757","KAE9138559.1","Mass_AKT_Aligned",2.9e-63,222.8,"hypothetical protein PF010_g931 [Phytoph","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1758","KAE9101169.1","Mass_AKT_Aligned",4.8e-60,212.1,"hypothetical protein PF010_g14537 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1759","KAE9121474.1","Mass_AKT_Aligned",7.8e-60,211.4,"hypothetical protein PF010_g7087 [Phytop","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1760","KAE9080524.1","Mass_AKT_Aligned",2.2e-59,209.9,"hypothetical protein PF010_g22346 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1761","KAE9105667.1","Mass_AKT_Aligned",2.6e-52,186.4,"hypothetical protein PF010_g12924 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1762","KAE9084275.1","Mass_AKT_Aligned",6.3e-48,171.9,"hypothetical protein PF010_g20898 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1763","KAE9130008.1","Mass_AKT_Aligned",2.9e-45,163,"hypothetical protein PF010_g3990 [Phytop","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1764","KAE9130009.1","Mass_AKT_Aligned",2.9e-45,163,"hypothetical protein PF010_g3990 [Phytop","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1765","KAE9113587.1","Mass_AKT_Aligned",3.9e-45,162.6,"hypothetical protein PF010_g10017 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1766","KAE9133721.1","Mass_AKT_Aligned",5.1e-45,162.2,"hypothetical protein PF010_g2722 [Phytop","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1767","KAE9122824.1","Mass_AKT_Aligned",2.4e-44,160,"hypothetical protein PF010_g6626 [Phytop","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1768","KAE9136207.1","Mass_AKT_Aligned",1.5e-42,154,"Protein kinase 2 [Phytophthora fragariae","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1769","KAE9105435.1","Mass_AKT_Aligned",1e-40,147.9,"hypothetical protein PF010_g13017 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1770","KAE9101266.1","Mass_AKT_Aligned",2e-40,147,"hypothetical protein PF010_g14512 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1771","KAE9132301.1","Mass_AKT_Aligned",3.2e-39,142.9,"cGMP-dependent protein kinase 1 [Phytoph","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1772","KAE9133008.1","Mass_AKT_Aligned",1.8e-36,133.8,"Serine/threonine-protein kinase [Phytoph","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1773","KAE9120489.1","Mass_AKT_Aligned",6.3e-35,128.7,"hypothetical protein PF010_g7465 [Phytop","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1774","KAE9116646.1","Mass_AKT_Aligned",2.9e-26,99.9,"cGMP-dependent protein kinase 2 [Phytoph","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1775","KAE9072920.1","Mass_AKT_Aligned",8.9e-25,95,"hypothetical protein PF010_g25288 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1776","KAE9085935.1","Mass_AKT_Aligned",5.5e-23,89,"hypothetical protein PF010_g20280 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1777","KAE9134015.1","Mass_AKT_Aligned",2.3e-21,83.6,"cGMP-dependent protein kinase 2 [Phytoph","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1778","KAE9087701.1","Mass_AKT_Aligned",2.5e-20,80.2,"hypothetical protein PF010_g19628 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1779","KAE9081146.1","Mass_AKT_Aligned",1.1e-19,78,"hypothetical protein PF010_g22100 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1780","KAE9104006.1","Mass_AKT_Aligned",1e-17,71.5,"hypothetical protein PF010_g13542 [Phyto","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1781","KAE9138112.1","Mass_AKT_Aligned",1.2e-14,61.3,"hypothetical protein PF010_g1070 [Phytop","GCA_009733005.1",53985,"Phytophthora fragariae","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
