"accn","bitscore","evalue","gapopen","hit_description","length","mismatch","name","pident","qend","qseqid","qstart","selected","send","shared name","Species name","sstart","Super.Group","Taxid","TORC2_Presence"
"GCA_900000015.1","1407","0.0","0","agc protein kinase [Plasmopara halstedii]","716","0","CEG42897.1","100.0","716","CEG42897.1","1","false","716","CEG42897.1","Plasmopara halstedii","1","Stramenopiles","4781","TORC2 Expected"
"GCA_002245835.2","420","2.21E-142","5","serine threonine- kinase 2 19-like isoform","359","127","PRW45660.1","59.1","437","WZN65756.1","92","false","546","PRW45660.1","Chlorella sorokiniana","195","Chlorophyta","3076","No TORC2"
"GCA_023343905.1","424","5.0399999999999995E-144","3","hypothetical protein D9Q98_008382 [Chlor","341","130","KAI3425001.1","59.2","437","WZN65756.1","99","false","538","KAI3425001.1","Chlorella vulgaris","205","Chlorophyta","3077","No TORC2"
"GCA_047456695.1","429","5.14E-146","3","hypothetical protein Ndes2526B_g06493 [N","346","131","KAL4552270.1","59.8","451","UPR02203.1","108","false","532","KAL4552270.1","Chlorella desiccata (nom. nud.)","193","Chlorophyta","1650286","No TORC2"
"GCA_047456655.1","429","5.14E-146","3","hypothetical protein Ndes2437B_g06324 [N","346","131","KAL4542004.1","59.8","451","UPR02203.1","108","false","532","KAL4542004.1","Chlorella desiccata (nom. nud.)","193","Chlorophyta","1650286","No TORC2"
"GCA_047456635.1","429","5.14E-146","3","hypothetical protein Ndes2526A_g06425 [N","346","131","KAL4536926.1","59.8","451","UPR02203.1","108","false","532","KAL4536926.1","Chlorella desiccata (nom. nud.)","193","Chlorophyta","1650286","No TORC2"
"GCA_046861995.1","1352","0.0","1","hypothetical protein PRNP1_014955 [Phyto","705","28","KAL4140674.1","95.6","702","KUF95088.1","1","false","715","KAL4140674.1","Phytophthora ramorum","11","Stramenopiles","164328","TORC2 Expected"
"GCA_047456675.1","429","5.14E-146","3","hypothetical protein Ndes2437A_g06311 [N","346","131","KAL4535605.1","59.8","451","UPR02203.1","108","false","532","KAL4535605.1","Chlorella desiccata (nom. nud.)","193","Chlorophyta","1650286","No TORC2"
"GCA_900000015.1","632","3.6699999999999994E-222","0","agc protein kinase [Plasmopara halstedii]","363","56","CEG40119.1","84.6","372","KAL0592079.1","10","false","443","CEG40119.1","Plasmopara halstedii","81","Stramenopiles","4781","TORC2 Expected"
"GCA_019044685.2","429","5.14E-146","3","putative Serine/threonine-protein kinase","346","131","KAH7619512.1","59.8","451","UPR02203.1","108","false","532","KAH7619512.1","Chlorella desiccata (nom. nud.)","193","Chlorophyta","1650286","No TORC2"
"GCA_019202925.1","429","5.14E-146","3","hypothetical protein KSW81_008237 [Nanno","346","131","KAG7670100.1","59.8","451","UPR02203.1","108","false","532","KAG7670100.1","Chlorella desiccata (nom. nud.)","193","Chlorophyta","1650286","No TORC2"
"GCA_002245835.2","427","3.4499999999999996E-145","4","serine threonine- kinase 2 19-like isoform","352","127","PRW45661.1","60.2","437","WZN65756.1","92","false","539","PRW45661.1","Chlorella sorokiniana","195","Chlorophyta","3076","No TORC2"
"GCA_047372815.1","365","1.5699999999999999E-118","6","hypothetical protein ABPG75_004944 [Micr","399","124","KAL4447725.1","50.1","642","XRB21917.1","247","false","515","KAL4447725.1","Micractinium tetrahymenae","189","NA","2728915","NA"
"GCA_045269315.1","419","2.36E-143","4","hypothetical protein ABBQ32_010156 [Treb","361","137","KAL3162495.1","57.6","440","WZN65756.1","82","false","474","KAL3162495.1","Trebouxia sp. C0010 RCD-2024","128","Chlorophyta","3373145","No TORC2"
"GCA_025026875.1","425","1.5199999999999999E-146","4","hypothetical protein COHA_007740 [Chlore","352","126","KAI7838477.1","60.5","437","WZN65756.1","92","false","402","KAI7838477.1","Chlorella ohadii","58","Chlorophyta","2649997","No TORC2"
"GCA_045269255.1","426","5.61E-146","3","hypothetical protein ABBQ38_003482 [Treb","360","137","KAL3141131.1","58.1","440","WZN65756.1","82","false","481","KAL3141131.1","Trebouxia sp. C0009 RCD-2024","135","Chlorophyta","3373144","No TORC2"
"GCA_040206735.1","424","2.6199999999999996E-145","4","hypothetical protein WJX77_012674 [Trebo","361","135","KAL0039247.1","58.2","440","WZN65756.1","82","false","472","KAL0039247.1","Trebouxia sp. C0004","126","Chlorophyta","2905653","No TORC2"
"GCA_040206745.1","423","7.439999999999999E-145","4","hypothetical protein WJX82_004840 [Trebo","361","135","KAL0047039.1","58.2","440","WZN65756.1","82","false","472","KAL0047039.1","Trebouxia sp. C0006","126","Chlorophyta","2905655","No TORC2"
"GCA_040206755.1","422","1.0799999999999998E-145","3","hypothetical protein WJX79_002570 [Trebo","360","138","KAL0029203.1","57.8","440","WZN65756.1","82","false","404","KAL0029203.1","Trebouxia sp. C0005","58","Chlorophyta","2905654","No TORC2"
"GCA_040144395.1","427","9.09E-146","0","hypothetical protein WJX72_007695 [[Myrm","311","107","KAK9829756.1","65.6","414","WZN65756.1","104","false","422","KAK9829756.1","[Myrmecia] bisecta","112","Chlorophyta","41462","No TORC2"
"GCA_040144335.1","424","1.2899999999999997E-144","5","hypothetical protein WJX81_002010 [Ellip","456","199","KAK9838276.1","50.0","441","WZN65756.1","2","false","500","KAK9838276.1","Elliptochloris bilobata","58","Chlorophyta","381761","No TORC2"
"GCA_963575595.1","437","1.5E-149","1","hypothetical protein CVIRNUC_005902 [Coc","343","128","CAK0782707.1","60.1","438","WZN65756.1","96","false","531","CAK0782707.1","Coccomyxa viridis","198","Chlorophyta","1274662","No TORC2"
"GCA_964019345.2","442","9.719999999999998E-152","1","g5877 [Coccomyxa viridis]","344","126","CAL5223372.1","60.8","439","WZN65756.1","96","false","516","CAL5223372.1","Coccomyxa viridis","182","Chlorophyta","1274662","No TORC2"
"GCA_022343405.2","397","9.969999999999999E-128","3","hypothetical protein L7F22_051539 [Adian","373","166","MCO5597461.1","53.1","407","OUS47359.1","35","false","441","MCO5597461.1","Adiantum nelumboides","78","Streptophyta","2759587","No TORC2"
"GCA_022343405.2","578","6.579999999999999E-206","6","hypothetical protein L7F22_021554 [Adian","484","117","MCO5567858.1","64.5","465","MCO5597461.1","37","false","489","MCO5567858.1","Adiantum nelumboides","6","Streptophyta","2759587","No TORC2"
"GCA_000258705.1","432","3.7699999999999997E-150","3","Pkinase-domain-containing protein [Coccomy","353","137","EIE20319.1","59.8","452","WZN65756.1","104","false","356","EIE20319.1","Coccomyxa subellipsoidea","5","Chlorophyta","574566","No TORC2"
"GCA_000143415.2","558","5.4499999999999995E-199","4","hypothetical protein SELMODRAFT_181752 [Se","427","123","EFJ13401.1","67.0","421","KAI5067487.1","6","false","451","EFJ13401.1","Selaginella moellendorffii","32","Streptophyta","88036","No TORC2"
"GCA_040182555.1","434","4.4E-150","2","hypothetical protein WJX75_003306 [Cocco","343","126","KAK9904046.1","60.3","437","WZN65756.1","95","false","407","KAK9904046.1","Coccomyxa subellipsoidea","75","Chlorophyta","248742","No TORC2"
"GCA_964261555.1","437","4.0E-150","2","g10384 [Coccomyxa elongata]","344","124","CAL8470842.1","61.0","438","WZN65756.1","95","false","498","CAL8470842.1","Coccomyxa elongata","165","Chlorophyta","1965095","No TORC2"
"GCA_000143415.2","558","5.4499999999999995E-199","4","hypothetical protein SELMODRAFT_271894 [Se","427","123","EFJ11886.1","67.0","421","KAI5067487.1","6","false","451","EFJ11886.1","Selaginella moellendorffii","32","Streptophyta","88036","No TORC2"
"GCA_000708835.1","368","3.129999999999999E-119","4","Serine/Threonine protein kinase family pro","399","129","GAQ77758.1","49.6","642","XRB21917.1","244","false","556","GAQ77758.1","Klebsormidium nitens","230","Streptophyta","105231","No TORC2"
"GCA_020887355.1","436","1.56E-149","2","Ribosomal protein S6 kinase beta-2 [Coccom","355","133","BDA45563.1","59.7","449","WZN65756.1","95","false","508","BDA45563.1","Coccomyxa sp. Obi","164","Chlorophyta","2315456","No TORC2"
"GCA_000281045.1","370","2.8099999999999996E-125","4","AGC protein kinase [Saprolegnia diclina VS","338","147","EQC35786.1","54.4","412","XP_044567202.1","81","false","447","EQC35786.1","Saprolegnia diclina","111","Stramenopiles","1156394","TORC2 Expected"
"GCA_000751175.1","546","5.5900000000000004E-198","1","rac-beta serine threonine-protein kinase-","338","50","CDW84446.1","78.1","348","TNV78718.1","11","false","321","CDW84446.1","Stylonychia lemnae","8","Alveolata","5949","TORC2 Expected"
"GCA_006369765.1","1252","0.0","0","hypothetical protein FGO68_gene10851 [Halt","640","0","TNV87193.1","100.0","640","TNV87193.1","1","false","640","TNV87193.1","Halteria grandinella","1","NA","5974","NA"
"GCA_006369765.1","380","6.86E-126","2","hypothetical protein FGO68_gene3018 [Halte","351","157","TNV83490.1","52.4","606","TNV87193.1","259","false","462","TNV83490.1","Halteria grandinella","119","NA","5974","NA"
"GCA_000751175.1","372","4.12E-123","1","protein kinase 2 [Stylonychia lemnae]","305","124","CDW91767.1","57.0","564","TNV87193.1","260","false","379","CDW91767.1","Stylonychia lemnae","82","Alveolata","5949","TORC2 Expected"
"GCA_019828595.1","1025","0.0","10","hypothetical protein AC1031_011106 [Apha","640","113","KAG9400196.1","80.0","727","VFT97361.1","94","false","631","KAG9400196.1","Aphanomyces cochlioides","1","Stramenopiles","112091","TORC2 Expected"
"GCA_021527745.1","925","0.0","8","hypothetical protein AeRB84_010975 [Apha","611","73","KAH9145113.1","78.4","595","VFT77706.1","1","false","568","KAH9145113.1","Aphanomyces euteiches","1","Stramenopiles","100861","TORC2 Expected"
"GCA_021527785.1","922","0.0","8","hypothetical protein LEN26_010076 [Aphan","617","66","KAH9122869.1","77.8","595","VFT77706.1","1","false","568","KAH9122869.1","Aphanomyces euteiches","1","Stramenopiles","100861","TORC2 Expected"
"GCA_021527665.1","922","0.0","8","hypothetical protein AeMF1_020311 [Aphan","617","66","KAH9103331.1","77.8","595","VFT77706.1","1","false","568","KAH9103331.1","Aphanomyces euteiches","1","Stramenopiles","100861","TORC2 Expected"
"GCA_021527685.1","925","0.0","8","hypothetical protein Ae201684P_003370 [A","611","73","KAH9073871.1","78.4","595","VFT77706.1","1","false","568","KAH9073871.1","Aphanomyces euteiches","1","Stramenopiles","100861","TORC2 Expected"
"GCA_009835175.1","925","0.0","8","hypothetical protein Ae201684_009090 [Ap","611","73","KAF0734229.1","78.4","595","VFT77706.1","1","false","568","KAF0734229.1","Aphanomyces euteiches","1","Stramenopiles","100861","TORC2 Expected"
"GCA_000151545.2","853","4.79E-305","9","AGC protein kinase [Saprolegnia parasitica","603","113","KDO22279.1","73.3","595","VFT77706.1","1","false","563","KDO22279.1","Saprolegnia parasitica","1","Stramenopiles","695850","TORC2 Expected"
"GCA_000151545.2","766","9.12E-278","9","AGC protein kinase [Saprolegnia parasitica","554","104","KDO19318.1","72.6","595","VFT77706.1","50","false","514","KDO19318.1","Saprolegnia parasitica","1","Stramenopiles","695850","TORC2 Expected"
"GCA_006369765.1","335","5.0099999999999997E-113","6","hypothetical protein FGO68_gene915 [Halter","360","150","TNV81649.1","49.2","358","TNV84583.1","14","false","344","TNV81649.1","Halteria grandinella","3","NA","5974","NA"
"GCA_006369765.1","790","7.769999999999999E-292","0","hypothetical protein FGO68_gene4007 [Halte","407","0","TNV79996.1","100.0","407","TNV79996.1","1","false","407","TNV79996.1","Halteria grandinella","1","NA","5974","NA"
"GCA_000751175.1","330","1.62E-111","4","protein kinase domain containing protein [","338","114","CDW73649.1","53.3","343","TNV79996.1","12","false","339","CDW73649.1","Stylonychia lemnae","40","Alveolata","5949","TORC2 Expected"
"GCA_000751175.1","353","3.5799999999999997E-115","12","protein kinase domain containing protein [","554","208","CDW80994.1","39.5","658","TNV82775.1","118","false","468","CDW80994.1","Stylonychia lemnae","29","Alveolata","5949","TORC2 Expected"
"GCA_001029375.2","365","8.359999999999999E-125","4","hypothetical protein PINS_up010497 [Pythiu","332","140","GLE01663.1","55.7","406","XP_044567202.1","81","false","333","GLE01663.1","Pythium insidiosum","3","Stramenopiles","114742","TORC2 Expected"
"GCA_006369765.1","281","2.4999999999999998E-88","4","hypothetical protein FGO68_gene6085 [Halte","338","172","TNV79928.1","43.8","584","TNV87193.1","258","false","405","TNV79928.1","Halteria grandinella","75","NA","5974","NA"
"GCA_900681995.1","986","0.0","5","rac-beta serine/threonine protein kinase,","724","172","VEV59376.1","72.8","724","WBY61271.1","1","false","699","VEV59376.1","Plasmodium vinckei","1","Alveolata","54757","No TORC2"
"GCA_000709005.1","986","0.0","5","AGC/AKT protein kinase [Plasmodium vinckei","724","172","KEG03829.1","72.8","724","WBY61271.1","1","false","699","KEG03829.1","Plasmodium vinckei","1","Alveolata","54757","No TORC2"
"GCA_900095555.1","1006","0.0","6","rac-beta serine/threonine protein kinase,","724","158","SCM26936.1","74.6","724","WBY61271.1","1","false","698","SCM26936.1","Plasmodium chabaudi","1","Alveolata","31271","No TORC2"
"GCA_900002335.2","1007","0.0","7","rac-beta serine/threonine protein kinase,","724","156","VTZ71299.1","74.7","724","WBY61271.1","1","false","697","VTZ71299.1","Plasmodium chabaudi","1","Alveolata","31271","No TORC2"
"GCA_900095625.1","1012","0.0","7","rac-beta serine/threonine protein kinase,","724","154","SCM25756.1","75.0","724","WBY61271.1","1","false","697","SCM25756.1","Plasmodium chabaudi","1","Alveolata","5826","No TORC2"
"GCA_014871845.1","362","3.2799999999999997E-118","3","hypothetical protein M758_1G298000 [Cera","381","114","KAG0632015.1","51.4","627","XRB21917.1","247","false","471","KAG0632015.1","Ceratodon purpureus","162","Streptophyta","3225","No TORC2"
"GCA_014871845.1","362","3.2799999999999997E-118","3","hypothetical protein M758_1G298000 [Cera","381","114","KAG0632014.1","51.4","627","XRB21917.1","247","false","471","KAG0632014.1","Ceratodon purpureus","162","Streptophyta","3225","No TORC2"
"GCA_900095605.1","1018","0.0","6","rac-beta serine/threonine protein kinase,","724","154","SCN63677.1","75.1","724","WBY61271.1","1","false","698","SCN63677.1","Plasmodium chabaudi","1","Alveolata","31271","No TORC2"
"GCA_900095565.1","1021","0.0","6","rac-beta serine/threonine protein kinase,","724","154","SCN63680.1","75.7","724","WBY61271.1","1","false","702","SCN63680.1","Plasmodium chabaudi","1","Alveolata","5826","No TORC2"
"GCA_014871385.1","362","3.2799999999999997E-118","3","hypothetical protein KC19_1G304900 [Cera","381","114","KAG0593100.1","51.4","627","XRB21917.1","247","false","471","KAG0593100.1","Ceratodon purpureus","162","Streptophyta","3225","No TORC2"
"GCA_000524515.1","1038","0.0","5","AGC/AKT protein kinase [Plasmodium vinckei","724","151","EUD74679.1","75.7","724","WBY61271.1","1","false","699","EUD74679.1","Plasmodium vinckei","1","Alveolata","138298","No TORC2"
"GCA_014871385.1","362","3.2799999999999997E-118","3","hypothetical protein KC19_1G304900 [Cera","381","114","KAG0593099.1","51.4","627","XRB21917.1","247","false","471","KAG0593099.1","Ceratodon purpureus","162","Streptophyta","3225","No TORC2"
"GCA_900002375.2","1224","0.0","3","rac-beta serine/threonine protein kinase,","726","70","VUC58664.1","88.7","724","WBY61271.1","1","false","716","VUC58664.1","Plasmodium berghei","1","Alveolata","5823","No TORC2"
"GCA_014871385.1","362","3.2799999999999997E-118","3","hypothetical protein KC19_1G304900 [Cera","381","114","KAG0593098.1","51.4","627","XRB21917.1","247","false","471","KAG0593098.1","Ceratodon purpureus","162","Streptophyta","3225","No TORC2"
"GCA_043381455.1","802","2.21E-293","5","hypothetical protein R1flu_016891 [Ricci","497","76","KAL2632205.1","82.1","493","PTQ35561.1","1","false","488","KAL2632205.1","Riccia fluitans","1","Streptophyta","41844","No TORC2"
"GCA_900095635.1","1224","0.0","3","rac-beta serine/threonine protein kinase,","726","70","SCO64528.1","88.7","724","WBY61271.1","1","false","716","SCO64528.1","Plasmodium berghei","1","Alveolata","5821","No TORC2"
"GCA_900095585.1","1224","0.0","3","rac-beta serine/threonine protein kinase,","726","70","SCO63063.1","88.7","724","WBY61271.1","1","false","716","SCO63063.1","Plasmodium berghei","1","Alveolata","5821","No TORC2"
"GCA_046195345.1","830","2.9099999999999993E-304","6","hypothetical protein R1sor_016448 [Ricci","519","83","KAL3690139.1","81.3","515","PTQ35561.1","1","false","509","KAL3690139.1","Riccia sorocarpa","1","NA","122646","NA"
"GCA_001641455.1","948","0.0","1","hypothetical protein AXG93_4605s1030 [Marc","516","0","OAE34242.1","92.4","516","PTQ35561.1","1","false","477","OAE34242.1","Marchantia polymorpha","1","Streptophyta","1480154","No TORC2"
"GCA_900088445.1","1224","0.0","3","rac-beta serine/threonine protein kinase,","726","70","SCN28781.1","88.7","724","WBY61271.1","1","false","716","SCN28781.1","Plasmodium berghei","1","Alveolata","5821","No TORC2"
"GCA_014180765.2","995","0.0","1","hypothetical protein Mapa_000267 [Marcha","514","20","KAG6558086.1","95.9","513","PTQ35561.1","1","false","514","KAG6558086.1","Marchantia paleacea","1","Streptophyta","56867","No TORC2"
"GCA_900095545.1","1224","0.0","3","rac-beta serine/threonine protein kinase,","726","70","SCM27055.1","88.7","724","WBY61271.1","1","false","716","SCM27055.1","Plasmodium berghei","1","Alveolata","5821","No TORC2"
"GCA_003032435.1","1045","0.0","0","hypothetical protein MARPO_0070s0030 [Marc","516","0","PTQ35561.1","100.0","516","PTQ35561.1","1","false","516","PTQ35561.1","Marchantia polymorpha","1","Streptophyta","3197","No TORC2"
"GCA_900044335.1","1224","0.0","3","rac-beta serine/threonine protein kinase,","726","70","CXJ28669.1","88.7","724","WBY61271.1","1","false","716","CXJ28669.1","Plasmodium berghei","1","Alveolata","5821","No TORC2"
"GCA_037833965.1","1045","0.0","0","ribosomal protein S6 kinase beta [Marchant","516","0","BFI33366.1","100.0","516","PTQ35561.1","1","false","516","BFI33366.1","Marchantia polymorpha","1","Streptophyta","1480154","No TORC2"
"GCA_000505035.1","1335","0.0","2","AGC protein kinase [Plasmodium yoelii 17X]","731","7","ETB62025.1","98.2","725","WBY61271.1","1","false","731","ETB62025.1","Plasmodium yoelii","1","Alveolata","1323249","No TORC2"
"GCA_020844765.3","1360","0.0","0","rac-beta serine/threonine protein kinase [","725","0","WBY61271.1","100.0","725","WBY61271.1","1","false","725","WBY61271.1","Plasmodium yoelii","1","Alveolata","73239","No TORC2"
"GCA_039105155.1","1045","0.0","0","ribosomal protein S6 kinase beta [Marchant","516","0","BFI13119.1","100.0","516","PTQ35561.1","1","false","516","BFI13119.1","Marchantia polymorpha","1","Streptophyta","1480154","No TORC2"
"GCA_900002385.2","1360","0.0","0","rac-beta serine/threonine protein kinase,","725","0","VTZ81935.1","100.0","725","WBY61271.1","1","false","725","VTZ81935.1","Plasmodium yoelii","1","Alveolata","5861","No TORC2"
"GCA_009936355.2","1045","0.0","0","hypothetical protein Mp_4g14510 [Marchanti","516","0","BBN08791.1","100.0","516","PTQ35561.1","1","false","516","BBN08791.1","Marchantia polymorpha","1","Streptophyta","1480154","No TORC2"
"GCA_004359215.2","644","4.959999999999999E-233","0","hypothetical protein CCR75_001819 [Bremia","358","44","TDH65626.1","87.7","451","VFT99019.1","94","false","415","TDH65626.1","Bremia lactucae","58","Stramenopiles","4779","TORC2 Expected"
"GCA_000003085.2","1360","0.0","0","kinase Akt/PKB-related [Plasmodium yoelii","725","0","EAA15636.1","100.0","725","WBY61271.1","1","false","725","EAA15636.1","Plasmodium yoelii","1","Alveolata","73239","No TORC2"
"GCA_016618375.1","365","1.5000000000000001E-123","4","hypothetical protein DVH05_024199 [Phyto","332","144","KAG1692912.1","54.5","406","XP_044567202.1","81","false","431","KAG1692912.1","Phytophthora capsici","101","Stramenopiles","4784","TORC2 Expected"
"GCA_900002395.1","1360","0.0","0","rac-beta serine/threonine protein kinase,","725","0","CDU20969.1","100.0","725","WBY61271.1","1","false","725","CDU20969.1","Plasmodium yoelii","1","Alveolata","5861","No TORC2"
"GCA_022379115.2","508","2.9899999999999995E-180","10","hypothetical protein L6164_029839 [Bauhi","404","110","KAI4306576.1","64.9","385","KMT17414.1","3","false","423","KAI4306576.1","Bauhinia variegata","31","Streptophyta","167791","No TORC2"
"GCA_000367145.1","228","3.13E-70","6","AGC protein kinase [Phytophthora nicotiana","301","153","ETP33292.1","44.2","410","XP_820852.1","115","false","318","ETP33292.1","Phytophthora nicotianae","28","Stramenopiles","1317064","TORC2 Expected"
"GCA_046055965.1","840","1.62E-305","0","hypothetical protein ACH5RR_020808 [Cinc","411","0","KAL3518219.1","100.0","411","KAL3518219.1","1","false","411","KAL3518219.1","Cinchona calisaya","1","NA","153742","NA"
"GCA_000365545.1","228","3.13E-70","6","AGC protein kinase [Phytophthora nicotiana","301","153","ETP05141.1","44.2","410","XP_820852.1","115","false","318","ETP05141.1","Phytophthora nicotianae","28","Stramenopiles","1317063","TORC2 Expected"
"GCA_000365525.1","228","3.13E-70","6","AGC protein kinase [Phytophthora nicotiana","301","153","ETO64058.1","44.2","410","XP_820852.1","115","false","318","ETO64058.1","Phytophthora nicotianae","28","Stramenopiles","1317066","TORC2 Expected"
"GCA_900059795.1","818","5.359999999999999E-303","0","unnamed protein product [Coffea canephora]","406","0","CDP19120.1","100.0","406","CDP19120.1","1","false","406","CDP19120.1","Coffea canephora","1","Streptophyta","49390","No TORC2"
"GCA_000247585.2","228","3.13E-70","6","AGC protein kinase [Phytophthora nicotiana","301","153","ETN01648.1","44.2","410","XP_820852.1","115","false","318","ETN01648.1","Phytophthora nicotianae","28","NA","761204","NA"
"GCA_000365505.1","228","3.13E-70","6","AGC protein kinase [Phytophthora nicotiana","301","153","ETI35314.1","44.2","410","XP_820852.1","115","false","318","ETI35314.1","Phytophthora nicotianae","28","Stramenopiles","1317065","TORC2 Expected"
"GCA_900000015.1","365","1.64E-123","4","agc protein kinase [Plasmopara halstedii]","332","145","CEG41389.1","54.2","406","XP_044567202.1","81","false","423","CEG41389.1","Plasmopara halstedii","93","Stramenopiles","4781","TORC2 Expected"
"GCA_029747605.1","227","2.04E-70","6","hypothetical protein ON010_g2994 [Phytop","301","155","KAJ8576218.1","43.5","410","XP_820852.1","115","false","291","KAJ8576218.1","Phytophthora cinnamomi","1","Stramenopiles","4785","TORC2 Expected"
"GCA_900303365.2","431","2.49E-146","8","unnamed protein product (mitochondrion) [P","512","257","SPQ95262.1","45.3","538","WZN61477.1","37","false","522","SPQ95262.1","Plasmodiophora brassicae","24","Rhizaria","37360","TORC2 Expected"
"GCA_001049375.1","431","2.49E-146","8","hypothetical protein PBRA_006285 [Plasmodi","512","257","CEO98171.1","45.3","538","WZN61477.1","37","false","522","CEO98171.1","Plasmodiophora brassicae","24","Rhizaria","37360","TORC2 Expected"
"GCA_000143415.2","354","2.4799999999999996E-119","1","hypothetical protein SELMODRAFT_83225, par","306","129","EFJ33766.1","56.9","490","PTQ46346.1","185","false","303","EFJ33766.1","Selaginella moellendorffii","1","Streptophyta","88036","No TORC2"
"GCA_000521035.1","299","1.53E-92","3","AGC/AKT protein kinase [Plasmodium falcipa","317","130","ETW47985.1","48.6","583","XP_044563312.1","269","false","570","ETW47985.1","Plasmodium falciparum","285","Alveolata","1036727","No TORC2"
"GCA_001602025.1","526","1.0199999999999998E-182","1","RAC-beta serine/threonine protein kinase [","388","124","KYN98250.1","67.8","412","VWU52618.1","25","false","729","KYN98250.1","Plasmodium gaboni","343","Alveolata","647221","No TORC2"
"GCA_003427395.1","387","1.86E-130","3","hypothetical protein CBR_g57078 [Chara bra","334","141","GBG66199.1","56.0","468","UPQ97020.1","140","false","515","GBG66199.1","Chara braunii","183","Streptophyta","69332","No TORC2"
"GCA_900240055.1","1105","0.0","6","RAC-beta serine/threonine protein kinase [","774","117","SOV24003.1","79.5","769","SPJ11655.1","1","false","737","SOV24003.1","Plasmodium sp. DRC-Itaito","1","Alveolata","720590","No TORC2"
"GCA_023205875.1","306","9.010000000000001E-97","3","protein kinase [Chloropicon primus]","337","177","UPQ97020.1","43.6","697","XRB16317.1","362","false","468","UPQ97020.1","Chloropicon primus","144","Chlorophyta","1764295","No TORC2"
"GCA_900097015.1","526","9.279999999999997E-183","1","RAC-beta serine/threonine protein kinase [","388","124","SOV17109.1","67.8","412","VWU52618.1","25","false","726","SOV17109.1","Plasmodium sp. gorilla clade G2","340","Alveolata","880535","No TORC2"
"GCA_038396805.1","303","1.99E-94","4","protein kinase [Chloropicon roscoffensis]","364","198","WZN61477.1","42.0","697","XRB16317.1","335","false","539","WZN61477.1","Chloropicon roscoffensis","188","Chlorophyta","1461544","No TORC2"
"GCA_000708835.1","341","2.5599999999999998E-113","0","serine/threonine protein kinase [Klebsormi","287","133","GAQ80193.1","53.7","304","XP_012895685.1","18","false","469","GAQ80193.1","Klebsormidium nitens","183","Streptophyta","105231","No TORC2"
"GCA_900097045.1","526","1.1199999999999998E-182","1","RAC-beta serine/threonine protein kinase [","388","124","SOV16754.1","67.8","412","VWU52618.1","25","false","732","SOV16754.1","Plasmodium gaboni","346","Alveolata","647221","No TORC2"
"GCA_900257145.2","1390","0.0","0","RAC-beta serine/threonine protein kinase","778","0","SPJ11655.1","100.0","778","SPJ11655.1","1","false","778","SPJ11655.1","Plasmodium sp. DRC-Itaito","1","Alveolata","720590","No TORC2"
"GCA_007859695.1","306","3.6799999999999995E-96","3","protein kinase [Chloropicon primus]","337","177","QDZ17804.1","43.6","697","XRB16317.1","362","false","517","QDZ17804.1","Chloropicon primus","193","Chlorophyta","1764295","No TORC2"
"GCA_000401715.2","1108","0.0","3","serine/threonine protein kinase [Plasmodiu","775","107","EWC75111.1","77.4","774","SPJ11655.1","1","false","708","EWC75111.1","Plasmodium falciparum","1","Alveolata","1237627","No TORC2"
"GCA_001247695.2","400","6.68E-136","3","hypothetical protein CYMTET_44550 [Cymbo","344","129","KAK3245901.1","58.7","455","XP_005707913.1","112","false","510","KAK3245901.1","Cymbomonas tetramitiformis","180","Chlorophyta","36881","No TORC2"
"GCA_046195345.1","397","1.2299999999999999E-133","9","hypothetical protein R1sor_014088 [Ricci","528","256","KAL3687779.1","43.2","520","QDZ17804.1","5","false","506","KAL3687779.1","Riccia sorocarpa","11","NA","122646","NA"
"GCA_000150435.3","1110","0.0","3","AGC/AKT protein kinase [Plasmodium falcipa","775","106","EUR67523.1","77.5","774","SPJ11655.1","1","false","708","EUR67523.1","Plasmodium falciparum","1","Alveolata","57266","No TORC2"
"GCA_043381455.1","401","8.48E-135","11","hypothetical protein R1flu_014648 [Ricci","516","234","KAL2629962.1","45.7","539","WZN61477.1","37","false","503","KAL2629962.1","Riccia fluitans","21","Streptophyta","41844","No TORC2"
"GCA_000521095.1","301","9.819999999999999E-93","3","AGC/AKT protein kinase [Plasmodium falcipa","317","129","ETW56107.1","48.9","583","XP_044563312.1","269","false","621","ETW56107.1","Plasmodium falciparum","336","Alveolata","57270","No TORC2"
"GCA_001641455.1","943","0.0","4","hypothetical protein AXG93_3036s1020 [Marc","539","15","OAE28975.1","92.6","539","PTQ46346.1","1","false","514","OAE28975.1","Marchantia polymorpha","1","Streptophyta","1480154","No TORC2"
"GCA_900097035.1","1216","0.0","3","RAC-beta serine/threonine protein kinase [","778","83","SOV79541.1","82.9","778","SPJ11655.1","1","false","728","SOV79541.1","Plasmodium sp. gorilla clade G3","1","Alveolata","880536","No TORC2"
"GCA_003032435.1","231","9.219999999999999E-68","6","hypothetical protein MARPO_0011s0043 [Marc","332","176","PTQ46346.1","40.7","463","XP_054223794.1","141","false","486","PTQ46346.1","Marchantia polymorpha","167","Streptophyta","3197","No TORC2"
"GCA_000521115.1","1178","0.0","3","AGC/AKT protein kinase [Plasmodium falcipa","777","94","ETW59940.1","81.3","774","SPJ11655.1","1","false","729","ETW59940.1","Plasmodium falciparum","1","Alveolata","5835","No TORC2"
